image_name|comment_number|comment|Translated Comment
3778223207.jpg|0|A man , waist deep in a large body of water , has his arms high in the air as water is splashed around his body .|Эрэгтэй, бүсэлхийн гүн гүнзгий усны гүн гүнзгий ус, ус нь түүний биеийг тойрон эргэлддэг тул түүний гар нь агаарт гараа агаарт гардаг.
3778274494.jpg|0|A male with brown clothing standing on the side of the street with his thumb out with a big bag on his back .|Гудамжны хажууд байгаа хүрэн хувцастай эрэгтэй, гудамжинд том цүнхтэй том цүнхтэй.
377872472.jpg|0|One dog is standing whilst two other dogs are running in the snow .|Нэг нохой цас орж байгаа хоёр нохойтой зогсож байна.
377872672.jpg|0|Three dogs playing in the snow , with a city in the background .|Цасанд гурван нохой тоглож, арын хэсэгт хотоор тоглож байна.
3779116045.jpg|0|Scout Master Clown ringing the neck of a balloon snake in front of children to establish dominance .|Скаутын мастер алиалагч нь хүүхдүүдийн өмнө давамгайллыг бий болгохын тулд хүзүүвчний хүзүүг дууддаг.
37791887.jpg|0|A group of children divided into a maroon team and a blue team playing a soccer game .|Нэг бүлэг хүүхдүүд Марун багт хуваагдсан, хөл бөмбөг тоглодог цэнхэр баг.
3779596816.jpg|0|Two men wearing working clothes are brushing the street near a trash receptacle|Ажлын хувцас өмссөн хоёр эрэгтэй, хог хаягдлыг хогийн савны ойролцоо байрлуулж байна
3779886643.jpg|0|Tourists take photos in front of a green and red temple .|Жуулчид Ногоон, Улаан ариун сүмийн өмнө зураг авдаг.
3780234150.jpg|0|A woman in a red tank tee , black shorts , white and black socks , with white sneakers is playing tennis , but she is kneeing on the ground .|Улаан танк Тэн, хар шорт, цагаан, цагаан, хар оймс өмссөн эмэгтэй, цагаан пүүзээр теннис тоглож байгаа боловч тэр өвдөг дээрээ өвдөг дээрээ байна.
3780240908.jpg|0|Two men dressed in odd clothing are jumping on a basketball court .|Сондгой хувцас өмссөн хоёр эрэгтэй сагсан бөмбөгийн талбай дээр үсэрч байна.
3780768589.jpg|0|Four different men sitting outside on cement steps in front of a building .|Барилгын урд талд цементийн алхамууд дээр сууж буй дөрвөн өөр эрчүүд.
3781326288.jpg|0|A group of people are sitting on a ledge in front of a building .|Бүлгийн бүлэг хүмүүс байшингийн урд талд сууж байна.
3781481086.jpg|0|Little girl with black hair , peach shirt with a tree and cat on it , white skirt with black polka dots posing in front of a downtown skyline .|Бяцхан охин, мууртай бяцхан охин, Мод, муурны цамц, цагаан өнгийн банзал бүхий цагаан банзал бүхий цагаан банзал бүхий цагаан юбка.
3781571333.jpg|0|A young girl dressed for cool weather in a cap and long-sleeved sweater , about to climb a log ladder to a playground platform .|НЭГДҮГЭЭР НЭГДҮГЭЭР НЭГДСЭН НЭГДСЭН НЭГДСЭН НЭГДСЭН НЭГДСЭН НЭГДСЭН НЭГДСЭН НЭГДСЭН НЭГДСЭН НЭГДСЭН НЭГДСЭН НЭГДСЭН НЭГДСЭН НЭГДСЭН НЭГДСЭН НЭГДСЭН ХУУДАС
3781615817.jpg|0|Three men in uniform , one in a blue turban , sit under a tree on a raised stone platform .|Дүрэмт дүрэмт хувцастай гурван эрэгтэй, цэнхэр турбан дотор нэг нь хөхөрсөн чулуун тавцан дээр модонд сууна.
378170167.jpg|0|White dog traveling alone down a paved path through some woods|Цагаан нохой нь ганцаараа хатуу хучилттай зам дээр аялдаг
3782318456.jpg|0|Five men in asian inspired garb wrap clothes around their heads while people converse in the background .|Азийн ариун цэврийн өрөөнд таван эр хүн гарч ирэх үед хүмүүс толгойн эргэн тойронд хувцасаа ороосон.
3782404759.jpg|0|A young woman wearing a short black and white skirt and no shoes , carrying a toddler wearing a red outfit and a hat while walking into deeper water from the shallow water on a beach .|Богино хар, цагаан өнгийн юбка өмсдөг залуу эмэгтэй, гутал өмсдөг, гутал өмсдөг, гутал өмсөж, далайн эрэг дээр гүнзгий усаар аялгуу, малгай өмсдөг.
3782706998.jpg|0|Young lady diving into a swimming pool wearing only a bikini with half of her body submerged .|Залуу бүсгүй, бие махбодийн тал нь зөвхөн түүний биеийн хагасыг живсэн усан сан руу шумбаж байна.
3782716564.jpg|0|On a grass lawn , a girl comes towards the camera viewpoint on a slip and slide water toy plastic sheet , sending up a splash of water from the small inflated pool at the end of it .|Өвсний зүлгэн дээр, охин нь гулсмал, слайд усан сангийн үзүүр рүү гулсаж, дараа нь жижиг хийссэн усан сан руу шилжсэн.
378336163.jpg|0|A man poses in mid jump beside a left turn road sign and a recumbent bicycle in the snow , behind him there is a large body of water .|Зүүн эргэлтийн гарын үсэг, цасны ард, цасны ард, цасны ард, цастай унадаг дугуй нь цас ордог.
3783803365.jpg|0|One evening three young ladies chatting on the street .|Гудамжинд нэг орой гурван залуу хатагтай нар чатлаж байна.
378398142.jpg|0|Young person sitting in the doorway of a house with a water hand pump in front of the house .|Байшингийн урд талын усны гар шахуургатай байшингийн үүдэнд сууж буй залуу хүн.
3783987753.jpg|0|The female artist was painting a landscape picture in the outdoors using a variety of colors .|Эмэгтэй уран бүтээлч олон янзын өнгөнүүдийг ашиглан гаднах үзэсгэлэнт зургийг зуржээ.
378434971.jpg|0|A bulldozer works to demolish a decrepit building ; in the background , another brick building waits for its demise , its face covered with a grid of blackened window-holes .|Bulldozer нь бууралтыг нураахаар ажилладаг;Арын дэвсгэр дээр өөр нэг тоосго барилга нурангаа хүлээхийг хүлээв.
