image_name|comment_number|comment|Translated Comment
46739527.jpg|0|A group of people relaxing at the base of some rocks next to a clear body of water , where one person is swimming .|Нэг хүн усан сэлэлтийн хажууд байдаг, нэг хүн усанд сэлж буй цооролтын хажууд байгаа зарим чулуулгийн хэсэг.
4673971159.jpg|0|Some young women in matching uniforms , and a man wearing a different uniform and a protective face mask and gloves , are at a bus stop .|Зарим нэг залуу эмэгтэйчүүдийг тааруулж, өөр дүрэмт хувцас өмссөн, өөр дүрэмт хувцас өмсдөг, өөр дүрэмт хувцас өмсдөг, хамгаалалтын нүүрний маск, бээлий өмсдөг, автобусны зогсоол дээр байдаг.
4673985219.jpg|0|A cobblestone street lined with houses and some pedestrians milling around .|Байшин, зарим явган зорчигчтой хамт амьдардаг кобблестон гудамж.
4674137230.jpg|0|A single motorcycle stops at a crosswalk while the parking area to the left of it is filled with parked bicycles and motorcycles .|Нэг мотоцикль нь явган хүний зам дээр явган хүний зам дээр зогсож байх үед зогсоолын талбайд зогсож байх үед зогсоол, мотоцикль дүүрсэн.
467420499.jpg|0|Construction crews work the night shift to get everything ready for next day .|Барилгын багийнхан дараагийн өдөртөө бэлэн болохын тулд шөнийн ээлжээр ажилладаг.
4674228685.jpg|0|A man in a white shirt is reading a newspaper while leaning on a rail .|Цагаан цамцанд байгаа хүн сонин дээр сууж байхдаа сонин уншиж байна.
4674280878.jpg|0|A man with black hair holding a camera next to a man and a woman with black hair .|Хүн, хар үстэй, хар үстэй камертай хар үстэй хүн.
4674611016.jpg|0|There are a lot of people walking on a street with a lot of stone buildings , traffic signals , and cars on it .|Маш олон чулуун барилга, замын хөдөлгөөний дохио, машинуудтай олон хүн алхаж байна.
4674708666.jpg|0|Beautiful asian girl wears a blue and white striped dress with thigh high boots seated in a clothing store .|Сайхан Азийн охин нь хувцасны дэлгүүрт суусан цэнхэр, цагаан өнгийн гутал өмсдөг цэнхэр, цагаан өнгийн хувцас өмсдөг.
4674781735.jpg|0|A man wearing a red baseball cap and jersey is standing next to an older car and staring at a young , blond woman as she walks by .|Улаан бейсболын малгай өмссөн эр, өмсгөл өмссөн хүн хуучин машины хажууд зогсож, алхаж байхдаа залуу, шаргал эмэгтэйг ширтэж байна.
4674900927.jpg|0|A man in khakis pants is lying on concrete and looking into the sky .|Хакис өмдний өмд нь бетон дээр хэвтэж, тэнгэрт хардаг.
4674933591.jpg|0|A little girl riding a two wheeler , wearing her helmet close to the street with passing cars .|Хоёр дугуй унаж, дуулга нь машинаа өнгөрч буй машинтай ойрхон гудамжинд ойртож байв.
4675063973.jpg|0|A man with a messenger bag stands on a busy street corner .|Мессенжерийн цүнхтэй эр завгүй гудамжны буланд зогсож байна.
467514961.jpg|0|A woman with blond-hair and a pink shirt holds a young boy who appears to be sad .|Шаргал үстэй эмэгтэй, ягаан цамц нь гунигтай харагдаж байгаа залуу хөвгүүдийг барьдаг.
4675170500.jpg|0|A girl in a black shirt looks at the camera while eating an apple and another smiles while looking downward .|Хар цамцтай охин нь алим, өөр инээмсэглэлийг идэж байхдаа алим идэж байхдаа камер руу хардаг.
4675411687.jpg|0|A blond-haired child is being held by a woman in a black top with a silver necklace .|Шаргал үстэй хүүхдийг эмэгтэй хүний хүзүүний зүүлтээр эмэгтэй хүнээр эмэгтэй хүн барьж байна.
4675458058.jpg|0|in a crowded asian city people can be seen walking to their various destinations .|Хөдөөтэй азийн хот суурин газарт хүмүүсийг янз бүрийн чиглэлд алхаж байгааг харж болно.
4675539672.jpg|0|A woman in a black coat with a large dog is walking down a tree lined road toward a large house .|Том нохойтой хар цув өмссөн эмэгтэй том байшин руу чиглэсэн зам дээр алхаж байна.
4675748463.jpg|0|A vivid and colorful street vendor gathering shows a number of proprietors outdoors , with a woman offering a box of items in the foreground .|Тодорхой, өнгөлөг гудамжны борлуулагч цугларалт нь гадаа, нүүрэн дээр байгаа зүйлийг санал болгож буй эмэгтэйд олон тооны өмчлөгчид харуулж байна.
4675845861.jpg|0|A man wearing a blue shirt and blue pants is talking on his cellphone on a street .|Цэнхэр цамц өмссөн эр, цэнхэр өмд өмссөн хүн гар утсаараа гудамжинд ярьж байна.
4675918984.jpg|0|The lady in blue is jogging while the guy in the purple shirt is riding a bike .|Цэнхэр өнгийн хатагтай нар нил ягаан цамц өмссөн залуу нь дугуй унаж байхдаа дугуй унаж байна.
4676081623.jpg|0|Tattooed female hipster with over-sized belt smiles while another woman stands in background .|Шивээсний үстэй эмэгтэй хипстер нь өөр эмэгтэй арын дэвсгэр дээр зогсож байх үед шивээсний хипстер.
4676087367.jpg|0|A man with a blue and white trucker style hat with a logo is wearing glasses in front of a man with a yellow shirt .|Лого бүхий цэнхэр, цагаан өнгийн ачааны машины хэв маягийн малгайтай эр хүн шар цамц өмссөн хүний өмнө шил зүүж байна.
4676311394.jpg|0|Two men , dressed in black capes and carrying duffel bags , pass a group of young women on the street .|Хар малгай, хар малгайгаар өмсөж, Даффелийн уут авч яваад гудамжинд залуу эмэгтэйчүүдийг дамжуулж, гудамжинд гардаг.
4676386270.jpg|0|"In a large crowd , a woman holds a box with a green sign on it saying "" its a steal "" ."|"Олон хүн олон хүн, эмэгтэй хүн ""түүний хулгай"" гэж хэлдэг ногоон тэмдэг бүхий хайрцгийг барьдаг."
467658231.jpg|0|A man in a teal outfit sitting on a rock with a half eaten apple overlooking a field .|Талбайг үл тоомсорлож буй Apple-ийн хагас идсэн оосортой хүн.
4676697338.jpg|0|Two men wearing sunglasses and hats sitting , and the image of an arm with a tattoo .|Нүдний шил, малгай өмссөн хоёр эрэгтэй, малгай өмссөн хоёр эрэгтэй, шивээс бүхий гарны дүр төрх.
4676717700.jpg|0|A drummer is playing while wearing sunglasses .|Нарны шил зүүж байхдаа бөмбөр тоглож байна.
4676729156.jpg|0|A woman dressed in all black standing in front of colorful picture playing a violin .|Хийж тоглож буй өнгөлөг зургийн өмнө бүх хар хувцас өмссөн эмэгтэй.
4676792744.jpg|0|A man wearing shorts and a shirt walking beside a woman wearing a gray dress walking away from a crowd .|Олон хүнээс холдож буй эмэгтэй, цамц өмссөн эмэгтэй, цамц өмссөн эрэгтэй, цамц өмссөн эмэгтэй.
467679857.jpg|0|A crowd of people are standing and waiting in a busy area .|Хүмүүс олон хүн зогсож, завгүй газар хүлээж байна.
4676845629.jpg|0|A young woman wearing a black t-shirt and cutoff black shorts enjoys the refreshing spray of water from a fountain .|Хар футболк өмссөн залуу эмэгтэй, Хаснафф хар шорт нь усан оргилуураас сэргээгч шүрших дуртай байдаг.
4676904695.jpg|0|A man with a dog and a woman carrying something blue in a clear plastic bag , standing on a city street .|Нохойтой, хөх нь цэнхэр өнгийн уутанд цэнхэр өнгийн уутанд хийж, хотын гудамжинд зогсож байв.
4676970150.jpg|0|A girl wearing a blue dress and a guy wearing jeans are walking into some sort of storefront together .|Цэнхэр хувцас өмссөн охин, жинсэн өмд өмссөн залуу хувцас өмссөн залуу дэлгүүрт ордог.
4677106896.jpg|0|A young Asian woman wearing a blue shirt and blue jeans sits on her bike , as a young boy , with his bike down , looks up .|Цэнхэр цамц өмссөн залуу эмэгтэй эмэгтэй, цэнхэр жинсэн өмд өмссөн залуу эмэгтэй түүний дугуйгаар, дугуй унав.
4677117650.jpg|0|A little girl wearing a white dress and a pink headband is holding a toy up to her ear as she watches people through the links in a fence .|Цагаан даашинз өмссөн бяцхан охин, ягаан өнгийн толгойн туузыг хашаандаа харцаар харж байхдаа тоглоомон дээр тоглоомоо барьж байхдаа тоглоомоо дээшлүүлж байна.
4677118878.jpg|0|A gentleman in a blue hat and khaki shorts reads a magazine , while people on the street walk past .|Цэнхэр малгай өмсдөг эрхэм хүн, Хаки шорт нь сэтгүүлийг уншиж байхад гудамжаар явж байхдаа
4677413867.jpg|0|Outdoors in the daytime , a person with a ponytail in silhouette walking left in front of a bus yard , with several buses parked .|Өдрийн цагаар гадаа гардаг, нэг хүн автобусны хашааны урд явж, зогсож байсан.
4677416815.jpg|0|A woman with long hair and wearing high heels is carrying something as she is walking beside a fence .|Урт үстэй эмэгтэй, өндөр өсгийтэй гутал өмссөн эмэгтэй нь хашааны дэргэд алхаж байхдаа ямар нэгэн зүйлийг авч явдаг.
4677472934.jpg|0|A woman walking out of an entry way and looking down the street .|Оруулах арга замаас гарч, гудамжаар доошоо харав.
4677521690.jpg|0|A man is preparing to hit a golf ball on a golf course with trees in the background .|Эрэгтэй хүн гольфын талбайтай гольфын талбай дээр гольфын бөмбөг цохихоор бэлдэж байна.
4677535056.jpg|0|A black man with a hat and shades frowning with a yellow taxi in the background .|Хуурай малгай, сүүдэртэй, сүүдэртэй, арын хэсэгт нь шар таксигаар хугалдаг хар хүн.
4677574473.jpg|0|A man wearing a red plaid kilt , black running shoes , and a cap with a feather carries a plastic shopping bag through the crowd in an outdoor plaza .|Улаан Plaid kill-ийг өмссөн эр, хар гүйж буй гутал, өдтэй малгай өмссөн малгай нь гадаа плазаагаар дамждаг.
