image_name|comment_number|comment|Translated Comment
4913033344.jpg|0|Four cute elderly lady friends are waiting together on a bench under a large tree , and a younger woman with blond curls and yellow skirt sits off to the side .|Дөрвөн хөөрхөн настай настай хөгшин найзууд нь том модны вандан сандал, шаргал үстэй, шар өнгийн юбка, шар өнгийн банзал бүхий залуу эмэгтэйг хүлээж байна.
4913055468.jpg|0|An man in a blue shirt and a boy in a white shirt are riding bikes down the sidewalk of a tree-line street on a sunny day .|Цэнхэр цамцтай, цагаан цамц өмссөн эрэгтэй, цагаан цамц өмссөн хөвгүүн нартай өдөр нартай өдөр модни гудамжны явган хүний зам дээр дугуй унаж байна.
4913169135.jpg|0|A young woman with long blond-hair and sunglasses is waiting at a building .|Урт шаргал үстэй, нарны шил бүхий залуу эмэгтэй барилга барихыг хүлээж байна.
491321888.jpg|0|A young man dressed in a dark bathing suit exits from a swimming pool while water drips off his head and body .|Харанхуй усанд ордог залуу усанд сэлж байсан залуу усан бассейнээс гарч байхдаа усан сан, биеийг нь тайлдаг.
491337432.jpg|0|Two girls one with a white jacket and the other with a dark tan jacket and a boy balancing on a soccer ball .|Хоёр охин нь цагаан хүрэмтэй хоёр охин, нөгөө нь харанхуй хүрэм, хөл бөмбөгийн бөмбөг дээр тэнцвэржүүлдэг.
4913610444.jpg|0|A uniformed man in the Army is training a German Shepherd using an arm guard .|Арми дахь дүрэмт хувцастай хүн бол гарын хамгаалагч ашиглан Германы хоньчинг сургах явдал юм.
4913618585.jpg|0|Little girl wearing a yellow shirt jumping over a orange cone .|Жүржийн конус дээгүүр үсэрч шар цамц өмссөн бяцхан охин.
4913618813.jpg|0|A young girl appears to be jumping short , orange traffic cones on a grassy lawn while another young girl and an adult watch .|Залуу охин богино, улбар шар өнгийн замын зүлэг, улбар шар өнгийн зүлэгжиж байгаа бол өөр залуу охин, насанд хүрэгчдийн цаг үе,
491362355.jpg|0|An older man in an orange ceremonial jacket holds a bunch of flowers .|Улбар шар ёслолын хүрэмтэй хөгшин хүн баглаа боодолтой байдаг.
4913629043.jpg|0|"A man walks down the sidewalk in his baseball cap with a bag that reads , "" Earth in the Balance "" ."|"Эр хүн явган хүний зам дээр явган хүний зам дээр явж, ""Үлдэгдэлд"""
4913638675.jpg|0|A young person with decorative face paint similar to a tiger 's markings is snarling .|Tiger-ийн тэмдэгтэй төстэй гоёл чимэглэлийн нүүр царайтай залуу хүн хурхирч байна.
4913689385.jpg|0|A woman and several men are wearing numbers , as they run a marathon .|Эмэгтэй, хэд хэдэн эрчүүд, тэд марафон гүйж байхдаа тоонууд өмсдөг.
4913813677.jpg|0|A young man with a red turned backwards cap is in midair while performing a trick with his skateboard at night dusk .|Улаан өнгөтэй залуу эргээд шөнийн цагаар тэшүүрээр тэшүүрээр тэшүүрээр тэшүүрээр залгахдаа MIDAIR-д MIDAIR-д тоглож байхдаа MIDAIR-тэй тэшүүрээр явж байхдаа MIDAIR-д ажиллаж байхдаа MIDAIR-д MIDAIL-д ажиллаж байна.
4914029409.jpg|0|A little boy with a blue bike helmet and a woman in a green bike helmet are riding bikes down a street with other various bike riders .|Цэнхэр дугуйн дуулга, ногоон дугуйн дуулга бүхий бяцхан хүү.
491405109.jpg|0|A small girl is doing a handstand while smiling|Жижигхэн охин инээмсэглэж байхдаа гараа тэвчиж байна
4914053837.jpg|0|A women 's bicycle race is taking place in the city with lots of speculators .|Эмэгтэйчүүдийн унадаг дугуйн уралдаанууд хотод олон тооны таамаглалтай хотод явагдаж байна.
4914160614.jpg|0|A woman in a dark skirt and red short-sleeve shirt with a beige handbag and sandals is walking over a glass walled walkway .|Шаргал, шаахайтай, шаахайтай, шаахайтай улаан өнгийн цамц, улаан богино ханцуйтай цамцтай эмэгтэй.
4914309980.jpg|0|A young man with a painted face , much like that of a clown , looks downward with a sullen stare .|Алиалсан царайтай залуу, алиалагчийн иймэрхүү залуу, алиалагчийн ширүүн харцаар доошоо хардаг.
4914411263.jpg|0|A man is selling italian sausages and bratwurst at a vendor stand on the street .|Нэг хүн Италийн хиам, Братвурстийг гудамжинд зогсож байна.
4914416907.jpg|0|A man in an orange hat and carrying papers lifts his pinkie finger , while holding a sign .|Улбар шар өнгийн малгай, барьцаалж буй хүн Пинки хуруугаа өргөж, гарын үсэг барьж байх үед нь өргөв.
4914433221.jpg|0|A child wearing a red shirt is rolling a bowling ball down a lane .|Улаан цамц өмссөн хүүхэд нь боулингийн бөмбөгийг эгнээнд чиглүүлж байна.
4914460947.jpg|0|A female standing outside looking at something in the trees wearing a short-sleeve blouse .|Богино ханцуйтай цамц өмссөн модонд байгаа эмэгтэйн гадаа зогсож байгаа эмэгтэй.
4914486970.jpg|0|A man with a backpack was bicycling past the Chinese food market .|Үүргэвчтэй хүн хятадын хүнсний зах зээл дээр дугуй унаж байсан.
4914567687.jpg|0|A man wearing a blue ball cap is walking past the Eden Farm store at night .|Цэнхэр бөмбөгний малгай өмссөн эр шөнийн цагаар Эден Фермийн дэлгүүрээс өнгөрсөн үе шаттайгаар алхаж байна.
4914729306.jpg|0|A man in a white outfit covered with red is walking down the street wearing white face paint .|Улаан өнгийн хувцас өмссөн хүн улаан нүүрэн дээр нь цагаан нүүрний будаг өмсдөг гудамжаар алхаж байна.
4914732942.jpg|0|A man wearing blue jeans , a blue shirt , and a green hat is holding a loudspeaker on a city street .|Цэнхэр жинсэн өмд, цэнхэр цамц өмссөн хүн, цэнхэр цамц өмсөж, ногоон малгай нь хотын гудамжинд чанга яригч барьж байна.
4914798970.jpg|0|A group of men are riding bicycles down a road where other people are walking .|Бүлгийн бүлэг хүмүүс дугуй унаж, бусад хүмүүс алхаж буй зам дээр унадаг дугуй унаж байна.
4914829251.jpg|0|A view of bicyclists on a city street , riding in both directions , with red reflective safety cones dividing the two lanes .|Хотын гудамжинд унадаг дугуйчдын үзэл бодол, хоёр чиглэлд морьтой, улаан тусгалтай аюулгүй байдал, хоёр эгнээг хувааж, хоёр эгнээ хуваана.
