image_name|comment_number|comment|Translated Comment
4268234398.jpg|0|A man in a black hooded sweatshirt and a man in a black shirt are standing near pine trees for sale and a smoothies and bubble tea stand , which is closed .|Хар бүрээстэй цамцтай эр хүн, хар цамцтай хүн зарна. ХУДАЛДАА, ХУГАЦАА, ХУГАЦАА, ХУГАЦАА, ХУГАЦААНЫ ХУГАЦАА, ХУГАЦАА, ХУГАЦААНЫ ХУГАЦАА.
4268242266.jpg|0|Two large cones are outside , in the street , in front of a large building .|Хоёр том боргоцой нь гадаа, томоохон байшингийн урд байдаг.
4268485193.jpg|0|Five men are surrounded by half-assembled bicycles inside a place where there 's some writing on the wall .|Таван эрэгтэй нь ханан дээр хэдэн ч бичсэн газар байрладаг дугуйгаар хүрээлэгдсэн дугуйгаар хүрээлэгдсэн байдаг.
4268831069.jpg|0|There are three men in this picture , two are on motorbikes , one of the men has a large piece of furniture on the back of his bike , the other is about to be handed a piece of paper by a man in a white shirt .|Энэ зурган дээр гурван хүн байдаг, хоёр нь мотоцикль дээр байдаг, дугуйны нэг нь дугуйны ар талд нь том тавиуртай, нөгөө нь цагаан цамцтай хүнтэй нэг ширхэг тавилгатай байдаг.
4268878033.jpg|0|A classroom in India , with many decorations hanging from the ceilings , and a white circle on the floor .|Энэтхэгт нэг танхим, таазнаас өлгөөтэй олон чимэглэл, шалан дээр цагаан тойрог.
426920445.jpg|0|The brown and white dog is running through the grass .|Хүрэн ба цагаан, цагаан нохой өвсөөр гүйж байна.
4269551560.jpg|0|Firefighter Connett of the Ossian Fire Department climbs a ladder amid smoke and rubble .|Оссиан Гал түймрийн хэлтсийн гал сөнөөгч oundettteptet нь утаа, нуранги, нуранги шатдаг.
4269809096.jpg|0|People dressed in red are walking into an ivory colored building that looks like a castle .|Улаан өнгөөр хувцасласан хүмүүс зааны зааны ясан өнгөөрөө явж байна.
4269882745.jpg|0|A man with dark hair and a white top is walking toward a bird on a boardwalk .|Харанхуй үстэй хүн, цагаан дээд нь онгоцон дээр шувуу руу алхаж байна.
426994291.jpg|0|A woman in a white blazer smiles as she interacts with a blond woman and a brunette woman outside of a building .|Цагаан Blazer-д эмэгтэй хүн шаргал үстэй, байшингийн гадна байгаа үстэй эмэгтэйтэй харьцахдаа инээмсэглэв.
4270148661.jpg|0|Two chefs standing in front of a large boiling pot offer a spoonful of their dish .|Том буцалж буй савны өмнө зогсож байгаа хоёр тогоо тогооч нь хоолоо идэж өгдөг.
4270193435.jpg|0|Middle eastern woman walking along side motorcyclist in heavy street traffic .|Зүүн Дорнодын зүүн эмэгтэй хүнд гудамжны хөдөлгөөнд мотоциклийн хөдөлгөөнөөр алхаж байв.
427063077.jpg|0|Two middle-aged white men wearing sunglasses sit in sun , one with green shirt and blue baseball cap the other in a plaid .|Нүдний шил зүүж, нарны шил зүүсэн хоёр дунд зэргийн цагаан арьстнууд наранд сууж, нөгөө нь ногоон цамц, цэнхэр бейсболын малгай, нөгөө нь нөмрөг, цэнхэр өнгийн бейсболын малгайтай.
4270731854.jpg|0|A woman in a black sweatshirt and jeans reads a book to a young girl and boy who are dressed in their pajamas .|Хар цамц, жинсэн өмд өмссөн эмэгтэй нь унтлагын өмд өмссөн залуу охин, хөвгүүдэд ном уншдаг.
427082246.jpg|0|a man wearing a yellow sweater playing with a black dog in a grassy field|Өвсний талбайд хар нохойтой тоглож буй шар цамц өмссөн хүн
4270956712.jpg|0|A man in a blue shirt , khaki shorts , ball cap and white socks and loafers walking behind a group of people walking down a stone walkway with a water bottle in his left hand .|Цэнхэр цамцтай эр, Хаки шорт, бөмбөлөг, цагаан оймс, цагаан оймс, цагаан оймс,
4271121531.jpg|0|A girl in a butterfly dress waves to the camera while riding along in a parade .|Гэрэл даашинзны даашинзтай охин нь парадтай хамт явж байхдаа камер руу долгион руу долгионоор явдаг.
4271287940.jpg|0|Wakeboarder pulls off a Stalefish , a pretty tricky bend of your body when grabbing your board .|Сэргээгч нь Стейлийн загасыг сулруулж, таны самбарыг дарахад таны биеийг нэлээд зальтай нугалам.
4271288402.jpg|0|A waterskiing man on something similar to a snowboard perches on a rail obstacle with just the tip of the board .|Усан онгоцны тавцан дээр цасан урлалын самбар дээр гарчигтай, самбарын саад тотгор нь зүгээр л самбарын үзүүрт байдаг.
4271298554.jpg|0|The future of snowboarding in the summertime with all the height and excitement you could possibly want .|Зуны цасан урлалын ирээдүйд цасан урлалын ирээдүйд хүссэн бүх өндөр, сэтгэл хөдлөлөө.
