image_name|comment_number|comment|Translated Comment
4003920724.jpg|0|A group of people outside playing drums and walking down the street wearing black and blue clothes .|Бөмбөр тоглож, бөмбөрцөгтэй хүмүүс хар, цэнхэр хувцас өмссөн гудамжинд алхаж байна.
4003923771.jpg|0|A group of people stand behind a black sign , while some shout and raise their fists .|Бүлэг хүмүүс хар тэмдгийн ард зогсож, хашгирч, нударгаа өргөж аваад ирээрэй.
4004004911.jpg|0|A young dreadlocked woman is on stage , singing and playing acoustic guitar .|Залуу аймшигтай эмэгтэй хүн тайзан дээр ажиллаж, акустик гитар тоглож, тоглож байна.
4004035933.jpg|0|A group of ten people are in a van , all smiling at the camera .|Нэг бүлгийн нэг бүлэг нь вагонд байдаг, бүгд камер руу инээмсэглэв.
4004704609.jpg|0|A group of white male sailors , senior officers in tan and black shirts , and a lower ranked , black sailor , dressed in the traditional white pants suit with blue tie , walking past a sushi restaurant .|Цагаан далайн оёдолчин, Тэн, хар цамцтай, Бага, хар цамц, хар өнгийн өмдний костюмтай, уламжлалт цагаан өнгийн өмд өмсөж, уламжлалт цагаан өнгийн өмдний костюмтай, уламжлалт цагаан өнгийн өмд өмсөж,
4004812878.jpg|0|A boy in a baseball uniform with white pants , a white hat , and a yellow shirt with the number fourteen on the back is raising his left leg .|Цагаан өмд, цагаан өмд, цагаан өмд, цагаан малгай, цагаан малгай өмссөн цагаан малгай, баруун талд нь ар талдаа
4005015759.jpg|0|A bird is flying through the air while children are playing on the beach .|Хүүхдүүд далайн эрэг дээр тоглож байхдаа шувуу нисч байна.
4005120966.jpg|0|A balding man wearing a dark , blue uniform is rolling a yellow stretcher containing a large , blue duffel bag .|Харанхуй, цэнхэр өнгийн жигнэж, цэнхэр өнгийн жигнэмэг нь том, цэнхэр өнгийн диффель уут агуулсан шар өнгийн дамарыг өнхрүүлдэг.
4005459199.jpg|0|A man wearing sunglasses is sitting in the passenger seat of a silver vehicle .|Нүдний шил зүүсэн эр Мөнгөн тээврийн хэрэгслийн зорчигчийн суудалд сууж байна.
400562847.jpg|0|A dog walks through the snow while blindfolded carrying something in his mouth .|Нохой нь түүний аманд ямар нэгэн юм авч явахдаа цасаар алхдаг.
4005756399.jpg|0|A vendor , selling such kid-friendly items as popular cartoon balloons , water guns and clear umbrellas , wheels his stand around in the streets where he is selling .|Ихэнх хүүхдэд алдартай хүүхэлдэйн киноны бөмбөлөг, усан буу, Цэвэрлэгээ, тодорхой шүхэр, цэвэр шүхэр, төөрөгдөл зарж байгаа гудамжинд зогсож байна.
400598822.jpg|0|Two men are barbecuing their food while another prepares the meat .|Хоёр хүн хоолоо идэж байхад нь мах бэлтгэдэг.
4006075273.jpg|0|A man plays guitar and sings into a microphone while a woman sings into a microphone next to him .|Эрэгтэй хүн гитар тоглодог бөгөөд эмэгтэй хүний хажууд микрофон дуулдаг микрофон дуулдаг.
4006329734.jpg|0|Two young women , one in a blue blouse , the other in a bikini top , are standing at the table with beverages .|Хоёр залуу, цэнхэр цамц, нөгөө нь бикини дээр нөгөө нь бикини дээд хэсэгт, ширээн дээр сууж байна.
4006767585.jpg|0|Children in school one little boy cutting paper the other little boy is reading , they are both wearing brown sweaters .|Сургуулийн хүүхдүүд нэг бяцхан хүү нь цаасан дээр хайчилж, нөгөө бяцхан хүүгээ уншиж, хоёулаа тэд хоёулаа бор цамц өмсдөг.
4007195454.jpg|0|A man not wearing a shirt dancing by himself with his eyes closed .|Нүдээ аниад бүжиглэдэг цамц өмсөөгүй хүн.
400739268.jpg|0|At the amusement park , a young lady tries to win a stuffed animal by playing one of the games .|Залуучуудын зугаа цэнгэлийн цэцэрлэгт хүрээлэн, залуу эмэгтэй тоглоомуудын аль нэгийг тоглож байгаад чихмэл амьтдыг ялахыг хичээдэг.
