image_name|comment_number|comment|corrected_comment
46739527.jpg|0|A group of people relaxing at the base of some rocks next to a clear body of water , where one person is swimming .|Нэг хүн сэлж буй тунгалаг усны дэргэд хэдэн хадны ёроолд амарч буй хэсэг хүмүүс.
4673971159.jpg|0|Some young women in matching uniforms , and a man wearing a different uniform and a protective face mask and gloves , are at a bus stop .|Автобусны зогсоол дээр таарч тохирох дүрэмт хувцастай залуу эмэгтэйчүүд, өөр дүрэмт хувцас өмсөж, нүүрний хамгаалалтын маск, бээлий өмссөн эрэгтэй хүн байна.
4673985219.jpg|0|A cobblestone street lined with houses and some pedestrians milling around .|Байшин доторлогоотой чулуун гудамж, эргэн тойронд явган зорчигчид .
4674137230.jpg|0|A single motorcycle stops at a crosswalk while the parking area to the left of it is filled with parked bicycles and motorcycles .|Ганц мотоцикль явган хүний гарцан дээр зогсоход түүний зүүн талд байрлах зогсоол нь унадаг дугуй, мотоциклоор дүүрсэн байна.
467420499.jpg|0|Construction crews work the night shift to get everything ready for next day .|Барилгын ажилчид шөнийн ээлжээр ажиллаж, маргааш бүх зүйлээ бэлдэж байна.
4674228685.jpg|0|A man in a white shirt is reading a newspaper while leaning on a rail .|Цагаан цамцтай эр төмөр зам түшин сонин уншиж байна.
4674280878.jpg|0|A man with black hair holding a camera next to a man and a woman with black hair .|Хар үстэй эрэгтэй, эмэгтэй хоёрын хажууд камер барьсан хар үстэй эрэгтэй .
4674611016.jpg|0|There are a lot of people walking on a street with a lot of stone buildings , traffic signals , and cars on it .|Чулуун байшингууд , замын дохио , машинууд ихтэй гудамжаар маш олон хүмүүс алхаж байна .
4674708666.jpg|0|Beautiful asian girl wears a blue and white striped dress with thigh high boots seated in a clothing store .|Гоо сайхан ази охин хувцасны дэлгүүрт гуяны өндөр гуталтай цэнхэр, цагаан судалтай даашинз өмссөн байна.
4674781735.jpg|0|A man wearing a red baseball cap and jersey is standing next to an older car and staring at a young , blond woman as she walks by .|Улаан бейсболын малгай, өмсгөл өмссөн эрэгтэй хуучин машины дэргэд зогсоод хажуугаар нь өнгөрөх залуу, шаргал үстэй эмэгтэй рүү ширтэж байна.
4674900927.jpg|0|A man in khakis pants is lying on concrete and looking into the sky .|Хакис өмд өмссөн эр бетонон дээр хэвтэж, тэнгэр өөд харж байна.
4674933591.jpg|0|A little girl riding a two wheeler , wearing her helmet close to the street with passing cars .|Хоёр дугуйтай бяцхан охин хажуугаар өнгөрөх машинтай гудамжинд дуулгаа өмсөж байна.
4675063973.jpg|0|A man with a messenger bag stands on a busy street corner .|Завгүй гудамжны буланд мессенжер цүнх барьсан хүн зогсож байна.
467514961.jpg|0|A woman with blond-hair and a pink shirt holds a young boy who appears to be sad .|Шаргал үстэй, ягаан цамцтай эмэгтэй гунигтай байгаа залуу хүүг тэвэрч байна.
4675170500.jpg|0|A girl in a black shirt looks at the camera while eating an apple and another smiles while looking downward .|Хар цамцтай охин алим идэж байхдаа камер руу харж, нөгөө нь доошоо харж инээмсэглэж байна.
4675411687.jpg|0|A blond-haired child is being held by a woman in a black top with a silver necklace .|Шаргал үстэй хүүхдийг мөнгөн зүүлттэй хар оройтой эмэгтэй тэвэрч байна.
4675458058.jpg|0|in a crowded asian city people can be seen walking to their various destinations .|Хүн их хөл хөдөлгөөн ихтэй Азийн хотод хүмүүс янз бүрийн зорьсон газар руугаа алхаж байхыг харж болно.
4675539672.jpg|0|A woman in a black coat with a large dog is walking down a tree lined road toward a large house .|Том нохойтой хар пальто өмссөн эмэгтэй модтой замаар том байшингийн зүг алхаж байна.
4675748463.jpg|0|A vivid and colorful street vendor gathering shows a number of proprietors outdoors , with a woman offering a box of items in the foreground .|Гудамжны худалдаачдын тод, өнгөлөг цугларалт гадаа байгаа хэд хэдэн өмчлөгчийг харуулж байгаа бөгөөд урд талд нь нэг эмэгтэй хайрцагтай зүйл санал болгож байна.
4675845861.jpg|0|A man wearing a blue shirt and blue pants is talking on his cellphone on a street .|Гудамжинд цэнхэр цамц, цэнхэр өмд өмссөн эрэгтэй гар утсаараа ярьж байна.
4675918984.jpg|0|The lady in blue is jogging while the guy in the purple shirt is riding a bike .|Цэнхэр хувцастай бүсгүй гүйж байхад нил цамцтай залуу дугуй унаж байна.
4676081623.jpg|0|Tattooed female hipster with over-sized belt smiles while another woman stands in background .|Хэт том бүстэй шивээстэй хипстер эмэгтэй инээмсэглэж байхад цаана нь өөр эмэгтэй зогсож байна.
4676087367.jpg|0|A man with a blue and white trucker style hat with a logo is wearing glasses in front of a man with a yellow shirt .|Логотой хөх цагаан өнгийн ачааны машинтай малгайтай хүн шар цамцтай хүний өмнө нүдний шил зүүж байна.
4676311394.jpg|0|Two men , dressed in black capes and carrying duffel bags , pass a group of young women on the street .|Хар нөмрөг өмсөж, цүнх үүрсэн хоёр эрэгтэй гудамжинд хэсэг залуу бүсгүйчүүдийн хажуугаар өнгөрч байна.
4676386270.jpg|0|"In a large crowd , a woman holds a box with a green sign on it saying """" its a steal """" ."|"Олон олны дунд нэгэн эмэгтэй """" Энэ бол хулгай """" гэсэн ногоон тэмдэгтэй хайрцаг барьж байна."
467658231.jpg|0|A man in a teal outfit sitting on a rock with a half eaten apple overlooking a field .|Хадан дээр хагас идсэн алимтай, талбай руу харсан цайвар өнгийн хувцастай хүн сууж байна.
4676697338.jpg|0|Two men wearing sunglasses and hats sitting , and the image of an arm with a tattoo .|Нарны шил, малгай өмссөн хоёр эрэгтэй сууж байгаа ба шивээстэй гарны дүрс.
4676717700.jpg|0|A drummer is playing while wearing sunglasses .|Нарны шил зүүсэн бөмбөрчин тоглож байна.
4676729156.jpg|0|A woman dressed in all black standing in front of colorful picture playing a violin .|Бүтэн хар хувцастай эмэгтэй хийл тоглож буй өнгөлөг зургийн өмнө зогсож байна.
4676792744.jpg|0|A man wearing shorts and a shirt walking beside a woman wearing a gray dress walking away from a crowd .|Олон хүнээс холдоод саарал даашинз өмссөн эмэгтэйн хажууд богино өмд, цамц өмссөн эрэгтэй алхаж байна.
467679857.jpg|0|A crowd of people are standing and waiting in a busy area .|Олон хүн хөл хөдөлгөөн ихтэй газар зогсож, хүлээж байна.
4676845629.jpg|0|A young woman wearing a black t-shirt and cutoff black shorts enjoys the refreshing spray of water from a fountain .|Хар подволк, захтай хар шорт өмссөн залуу эмэгтэй усан оргилуураас ус цацаж, сэтгэл сэргээж байна.
4676904695.jpg|0|A man with a dog and a woman carrying something blue in a clear plastic bag , standing on a city street .|Нохойтой эрэгтэй эмэгтэй хоёр тунгалаг гялгар уутанд хөх юм үүрээд хотын гудамжинд зогсож байна.
4676970150.jpg|0|A girl wearing a blue dress and a guy wearing jeans are walking into some sort of storefront together .|Цэнхэр даашинз өмссөн охин, жинсэн өмд өмссөн залуу хоёр хамт дэлгүүрийн лангуу руу орж байна.
4677106896.jpg|0|A young Asian woman wearing a blue shirt and blue jeans sits on her bike , as a young boy , with his bike down , looks up .|Цэнхэр цамц, цэнхэр жинсэн өмд өмссөн Ази залуу эмэгтэй дугуйндаа суугаад унадаг дугуйгаа доошлуулсан залуу хүү дээшээ харан сууж байна.
