image_name|comment_number|comment|corrected_comment
1570065565.jpg|0|Two chefs in white are working in the kitchen , while a woman sits at a nearby counter .|Гал тогооны өрөөнд цагаан хувцастай хоёр тогооч ажиллаж байхад нэг эмэгтэй ойролцоох тавцан дээр сууж байна.
1570083074.jpg|0|An Asian woman and two men ( one Asian and one white ) are playing cards in the hallway of a train .|Галт тэрэгний коридорт Ази эмэгтэй, хоёр эрэгтэй (нэг Ази, нэг цагаан) хөзөр тоглож байна.
1570723692.jpg|0|Two little dogs are lying on the green grass and a larger dog looks down on them .|Ногоон зүлгэн дээр хоёр бяцхан нохой хэвтэж, том нохой тэднийг доош харж байна.
157139628.jpg|0|Man with white covering on is face spraying water on a mound of sand with a heart drawn that says open up .|Цагаан нөмрөгтэй хүн элсэн овоон дээр ус цацаж буй нүүрээ нээ гэж зурсан зүрхтэй байна.
1571528274.jpg|0|A group of people in what appears to be traditional Scottish clothing are pictured midair during some kind of dance .|Уламжлалт Шотландын хувцастай хэсэг хүмүүс ямар нэгэн бүжгийн үеэр агаарт дүрслэгдсэн байна.
1571875240.jpg|0|Two boys are helping a middle-aged man put the groceries onto the conveyor belt .|Хоёр хүү дунд эргэм насны эрэгтэйд хүнсний бүтээгдэхүүнээ туузан дамжуулагч дээр тавихад тусалж байна.
157192048.jpg|0|A man in a black jacket in jeans takes a photograph of a man posing on the street in a silver suit .|Жинсэн өмд өмссөн хар хүрэмтэй эр мөнгөлөг костюмтай гудамжинд зургаа авахуулж буй хүний зургийг авч байна.
1572227770.jpg|0|A woman is holding some tissue and appears to be wet from the head ; she is being consoled by a male friend wearing a blue shirt .|Эмэгтэй хүн салфетка бариад толгойноос нь норсон бололтой; түүнийг цэнхэр цамц өмссөн эрэгтэй найз нь тайвшруулж байна.
1572286502.jpg|0|A small child climbing on an elevated net|Өндөр торонд авирч буй бяцхан хүүхэд
157245265.jpg|0|Asian children dressed in red and yellow , and wearing black knee pads , rollerskate outdoors over vast , shiny tile .|Улаан шар өнгийн хувцас өмссөн, хар өвдөгний дэвсгэр өмссөн ази хүүхдүүд гадаа өргөн, гялалзсан хавтан дээр дугуйтай гулгаж байна.
1572532018.jpg|0|A little boy in red shorts , a boy in a black Speedo , and a boy in gray shorts are all running on the beach .|Улаан шорт өмссөн бяцхан хүү , хар Speedo өмд өмссөн хүү , саарал шорт өмссөн хүү бүгд далайн эрэг дээр гүйж байна .
