image_name|comment_number|comment|corrected_comment
6715658033.jpg|0|The lady is polishing her fingernails a bright red color .|Хатагтай хумсаа тод улаан өнгөөр будаж байна.
6716031215.jpg|0|A female bowler dressed in blue , with another bowler in the background , prepares to throw a ball down the lane .|Цэнхэр хувцас өмссөн эмэгтэй бөмбөгчин , цаана нь өөр бөмбөгчин , эгнээгээр бөмбөг шидэхээр бэлтгэж байна .
6716053167.jpg|0|A blond-haired girl is standing in playing position in front of a bowling lane .|Шаргал үстэй охин боулингийн талбайн өмнө тоглож байгаа байрлалд зогсож байна.
6716993355.jpg|0|A woman wearing a dark blue outfit covered in paint stands in front of a window , on which there is a partially-painted cartoon woman saying something in French .|Будагтай хар хөх өнгийн хувцас өмссөн эмэгтэй цонхны өмнө зогсох бөгөөд цонхны өмнө хэсэгчлэн будсан хүүхэлдэйн киноны эмэгтэй францаар ямар нэг зүйл хэлж байна.
6717362031.jpg|0|A boy in blue swim trunks is jumping off a deck onto a body of water with boats in the background .|Цэнхэр усан санд өмссөн хөвгүүн тавцан дээрээс завьтай усан дээр үсэрч байна.
6718814177.jpg|0|Two professional hockey players skating by each other on the ice .|Мэргэжлийн хоёр хоккейчин мөсөн дээр бие биенээ гулгаж байна.
6720912181.jpg|0|A man clad in a green , blue , and white shirt and black shirts , bearing the number 225 on his shirt , jogs along a path lined with grasses and greenery .|Ногоон, хөх, цагаан цамц, хар цамц өмссөн, цамцан дээрээ 225 гэсэн тоотой нэгэн эр өвс ногоо ургасан замаар гүйж байна.
67210694.jpg|0|People standing on an observation deck looking out over Paris , the Effie tower is to the right .|Парисыг харж буй ажиглалтын тавцан дээр зогсож буй хүмүүс баруун талд Effie цамхаг байна.
6721214117.jpg|0|A man , wearing a flamboyant shirt with red and gray stripes and black pants , bowling a bowling ball down the lane at a tournament .|Улаан саарал судалтай гоёмсог цамц, хар өмд өмссөн эрэгтэй тэмцээний үеэр боулингийн бөмбөг тоглож байна.
6724744429.jpg|0|A southeast asian man , cigarette in mouth , looks slightly down at another person who is bent and carrying a large basket of an agricultural product on their head .|Зүүн өмнөд ази эр амандаа тамхи татаад толгой дээрээ том сагс хөдөө аж ахуйн бүтээгдэхүүн барьчихсан нөгөө хүн рүү бага зэрэг доош харан зогсож байна.
672619672.jpg|0|Two young boys in a play area at a store , jumping in a bright blue air filled bouncy while their moms look on .|Дэлгүүрийн тоглоомын талбайд хоёр хүү ээжийгээ харж байх зуур тод цэнхэр агаарт үсэрч байна.
