image_name|comment_number|comment|corrected_comment
501699433.jpg|0|Two boys are swimming underwater in a pool and a girl is swimming in the background .|Хоёр хөвгүүн усан санд усан доор, охин цаана нь сэлж байна.
501736361.jpg|0|A toddler bends over to scoop some dirt out of the ground with his little green shovel .|Хөлд хөлд орсон хүүхэд жижигхэн ногоон хүрзээрээ шороогоо гаргаж авахаар бөхийж байна.
50194396.jpg|0|A boy in a white jersey is doing a jumping kick while another boy in a blue jersey is lying on the floor .|Цагаан өмсгөлтэй хүү үсрэх цохилт хийж байхад цэнхэр өмсгөлтэй өөр хүү шалан дээр хэвтэж байна.
5019568325.jpg|0|A young black man wearing a dark leather jacket and gloves is standing on a lit stage , looking down .|Гэрлэгээтэй тайзан дээр хар савхин хүрэм, бээлий өмссөн хар залуу доош хараад зогсож байна.
501960549.jpg|0|A woman wrapped in a large piece of cloth peeking her head out of 2 large wooden doors .|Том даавуунд ороосон эмэгтэй 2 том модон хаалганаас толгойгоо шагайж байна.
501989700.jpg|0|A man with a headset on his head sit in the cockpit of a helicopter and has his hands on the controls .|Толгой дээрээ чихэвч зүүсэн хүн нисдэг тэрэгний бүхээгт суугаад гараараа удирдлагандаа .
502115726.jpg|0|A boy in a striped shirt straddling the sides of a playground bridge .|Судалтай цамцтай хүү тоглоомын талбайн гүүрний хажууд .
5021506238.jpg|0|Three men paint the side of a large structure white using scaffolding .|Гурван эрэгтэй том барилгын хажуу талыг барилгын шатыг ашиглан цагаанаар будаж байна.
502171786.jpg|0|This image has a checker-table with four beverage glasses and an ashtray .|Энэ зураг нь дөрвөн ундааны шил, үнсний савтай шалгагч ширээтэй.
502213229.jpg|0|Barefoot women wearing orange and magenta saris are performing a dance .|Улбар шар, ягаан өнгийн сарис өмссөн хөл нүцгэн эмэгтэйчүүд бүжиглэж байна.
5022814254.jpg|0|A man , wearing a shirt and a lungi , is carrying bundles of straw on his head across a farmland .|Цамц, уушиг өмссөн эрэгтэй тариалангийн талбай дээгүүр толгой дээрээ боодолтой сүрэл үүрч байна.
5023361024.jpg|0|A man wearing a hat is holding his arm strait out and looking at his hand while standing in front of the edge of the ocean on a beach .|Малгай өмссөн эрэгтэй эрэг дээр далайн эргийн өмнө гараа сунган гараа харж байна.
5024063793.jpg|0|A cook in a restaurant wearing a colorful hat , standing in front of a lamb rotisserie , squeezes a sauce onto food wrapped in foil while another man watches with his back turned .|Зоогийн газрын тогооч өнгө өнгийн малгай өмсөж, хонины махны жигнэмэгийн урд зогсоод тугалган цаасаар боосон хоолон дээрээ соус шахаж байхад өөр хүн нуруугаа харуулан харж байна.
5024189799.jpg|0|A man dressed in spanish party clothes is dancing with a lady in a dress .|Испани үдэшлэгийн хувцас өмссөн эрэгтэй даашинз өмссөн эмэгтэйтэй бүжиглэж байна.
502468859.jpg|0|People of all ages sit and look at the water and fountains in a popular spot , surrounded by white pillars .|Цагаан баганаар хүрээлэгдсэн алдартай газарт бүх насны хүмүүс суугаад ус, усан оргилууруудыг харж байна.
5024991277.jpg|0|A bearded singer with black rimmed glasses singing into a microphone .|Хар хүрээтэй нүдний шилтэй сахалтай дуучин микрофонд дуулж байна .
502529086.jpg|0|A man with gray hair and a bear sits in a chair on the street with a guitar by his side .|Саарал үстэй, баавгайтай эр гудамжинд сандал дээр гитар бариад сууж байна.
5026046208.jpg|0|Two people wearing hats are standing in a field tending to a crop .|Малгай өмссөн хоёр хүн тариалангийн талбайд зогсож байна.
502671104.jpg|0|a young girl in a swimming suit emerging from the water .|Уснаас гарч ирж буй усны хувцастай залуу охин .
5027112162.jpg|0|A man with a whistle in his mouth climbing stairs carrying a tray of food on his shoulder .|Амандаа шүгэлтэй хүн мөрөн дээрээ тавагтай хоол бариад шатаар өгсөж байна .
502760780.jpg|0|A dark-skinned man wearing a navy blue and white striped shirt is eating something pink in a cup and has a yellow water bottle tucked under one arm .|Хар хөх, цагаан судалтай цамц өмссөн хар арьстай эр аяганд ягаан юм идэж байгаа бөгөөд нэг сугандаа шар усны савтай байна.
502783522.jpg|0|The dog rounds the curve coming out of the woods .|Нохой ойгоос гарч буй муруйг эргэв.
5028137132.jpg|0|A group of people are varying degrees of underwater in a pool , with an older man clad in American flag swim trunks the furthest underwater .|Хэсэг хүмүүс усан санд янз бүрийн зэрэглэлийн усан дор байх ба Америкийн төрийн далбаа өмссөн өндөр настай эрэгтэй усан дор хамгийн хол зайд сэлж байна.
502884177.jpg|0|Closeup of an elderly woman walking across a street with her male companion .|Хамтрагчтайгаа гудамжаар алхаж буй өндөр настай эмэгтэйн ойрын зураг .
5029838069.jpg|0|A rock concert in a darkly lit room in the middle of the lead singer belting out a verse .|Харанхуй гэрэлтэй өрөөнд гоцлол дуучин шүлгээ бүсэлж буй рок концерт.
503090187.jpg|0|A man with a digital camera , looking at the screen .|Дэлгэц рүү харж буй дижитал камертай хүн .
5031372579.jpg|0|A young female child attempts to break a Scooby Doo pinata using a stick at a gathering of her and her friends .|Бага насны охин найз нарынхаа цуглаан дээр саваа ашиглан Скуби Ду пинатыг эвдэхийг завджээ.
5033187903.jpg|0|A dark-haired woman wearing a red polka-dotted dress is standing in front of a microphone .|Улаан цэгэн даашинз өмссөн хар үстэй эмэгтэй микрофоны өмнө зогсож байна.
503357436.jpg|0|An African American male rides a green bike while another person does an ollie on a skateboard in the background .|Африк гаралтай америк эрэгтэй ногоон дугуй унаж байхад өөр хүн цаад талд нь скейтборд дээр олли тоглож байна.
5034482827.jpg|0|Two little kids , one boy and one girl , are playing with crayons , drawing on the wall .|Нэг хүү, нэг охин хоёр бяцхан хүүхэд өнгийн харандаагаар тоглож, хананд зурж байна.
