image_name|comment_number|comment|corrected_comment
2952595538.jpg|0|A man dressed in a police uniform on a Segway personal transportation device is in the street .|Segway хувийн тээврийн хэрэгслээр цагдаагийн дүрэмт хувцас өмссөн эрэгтэй гудамжинд явж байна.
2952751562.jpg|0|Gray-haired man in suit , with blurry train station in background .|Цоон дээр бүдэг галт тэрэгний буудалтай костюмтай саарал үстэй эр.
295278943.jpg|0|There is a crowd of people with two women , one with a yellow shirt and one with a star shaped earring , closest to the camera .|Камеранд хамгийн ойр нэг шар цамцтай, нөгөө нь од хэлбэртэй ээмэгтэй хоёр эмэгтэйтэй бөөгнөрөн зогсоно.
2952839389.jpg|0|A group of men haul black trash bags across the beach , nearby a pickup truck and a bulldozer .|Хэсэг залуус хар хогийн уутыг далайн эрэг дагуу зөөвөрлөж, ойролцоох машин, бульдозер .
2952887435.jpg|0|"A group of young people with white "" Volunteer for Parks "" t-shirts gathers under an awning ; a blond with a ponytail and green hat is in the foreground ."|"Цагаан "" Паркуудад сайн дурын ажилтан "" подволктой хэсэг залуус саравчны доор цугларч байна; гэзэгтэй шаргал үстэй, ногоон малгай тэргүүн эгнээнд байна."
2953015871.jpg|0|A black and tan dog rolls on his back in a field .|Хээр талд хар хүрэн нохой нуруугаараа эргэлдэж байна.
295344517.jpg|0|A soldier walks with two women and an older man down a street that is strewn with fall leaves .|Намрын навчаар дүүрсэн гудамжаар цэрэг хөгшин эрэгтэй хоёр эмэгтэйтэй хамт алхаж байна.
2953680766.jpg|0|People walk on the beach cleaning up by putting trash in trash bags .|Хүмүүс далайн эрэг дээр хогийн уутанд хогоо хийж цэвэрлэж байна.
2953684252.jpg|0|A couple goes around the beach picking up garbage .|Хосууд далайн эрэг дээр хог түүж явна.
2953704682.jpg|0|Four people in casual clothing are standing outside holding garbage bags .|Гадаа энгийн хувцастай дөрвөн хүн хогийн уут барьчихсан зогсож байна.
2953730430.jpg|0|A woman in a pink shirt stands behind a table with many salad dressings , and paper plates .|Ягаан цамцтай эмэгтэй олон салатны амтлагч, цаасан тавагтай ширээний ард зогсож байна.
2953861572.jpg|0|a black dog with a blue tag running on a beach|Далайн эрэг дээр гүйж буй цэнхэр шоштой хар нохой
295402802.jpg|0|A man wearing a light tan cardigan and dark brown pants loads heavy bags onto his bicycle .|Цайвар бор өнгийн кардиган, хар хүрэн өмд өмссөн эрэгтэй хүнд цүнх унадаг дугуй дээрээ ачаалж байна.
2954291559.jpg|0|A man wearing a hard hat is standing next to a flag on top of a metal structure .|Хатуу малгай өмссөн эрэгтэй төмөр хийц дээрх тугны дэргэд зогсож байна.
295433203.jpg|0|A very large brown dog is playing with a smaller curly-haired dog .|Маш том бор нохой жижиг буржгар үстэй нохойтой тоглож байна.
2954461906.jpg|0|A toddler boy in a racing jacket tries out the green hula hoop .|Уралдааны хүрэм өмссөн бяцхан хүү ногоон хула цагирагыг оролдож байна.
2954525375.jpg|0|A man wearing a hat is dancing around an area filled with light and graffiti .|Гэрэл болон граффитигаар дүүрсэн талбайг тойрон малгай өмссөн эрэгтэй бүжиглэж байна.
2954584849.jpg|0|Three men jump up for the ball in a sporting event as a crowd watches .|Спортын тэмцээн дээр цугласан олныг ажиглаж байхад гурван эрэгтэй бөмбөг авах гэж үсэрч байна.
2954840987.jpg|0|A couple is getting married in a church with a vaulted wooden ceiling .|Хүнхэр модон таазтай сүмд хосууд хуримаа хийж байна.
2954929479.jpg|0|A young man in a blue sweatshirt and jeans holds a pumpkin in his arms as he stands amidst a field of pumpkins .|Цэнхэр цамц, жинсэн өмд өмссөн залуу хулууны талбайн дунд тэврээд хулуу барьж байна.
2954965644.jpg|0|"A man with an afro and wearing a blue t-shirt is playing an "" axe throw "" game that requires him to throw small axes at targets that resemble steer heads ."|"Афро хувцастай, цэнхэр цамц өмссөн хүн жолооны толгойтой төстэй бай руу жижиг сүх шидэх шаардлагатай "" Сүх шидэх "" тоглоом тоглож байна."
2955022652.jpg|0|Two women pose for a picture while eating at a restaurant .|Хоёр эмэгтэй ресторанд хооллож байхдаа зургаа татуулж байна .
2955083038.jpg|0|People are in the dessert and there are mountains in the background , as well as many camels surrounding the people .|Амттан дотор хүмүүс байгаа бөгөөд цаана нь уулс, мөн олон тэмээ хүмүүсийг тойрон хүрээлж байна.
2955099064.jpg|0|A group of men struggle to catch the ball in the air .|Хэсэг эрчүүд бөмбөгийг агаарт барьж авах гэж тэмцэлдэж байна.
2955315546.jpg|0|A man wearing black sweatpants , a white T-shirt , and sneakers leaps off a concrete roof toward a tall brick wall .|Хар өмд, цагаан футболк, пүүз өмссөн эрэгтэй бетонон дээврээс өндөр тоосгон хана руу үсэрч байна.
2955673642.jpg|0|A car with white smoke trailing behind it on a black topped surface .|Хар өнгийн гадаргуу дээр цагаан утаатай машин .
2955693752.jpg|0|Several men wearing ornate cultural costumes dance barefooted for people seated at tables .|Соёлын гоёл чимэглэлийн хувцас өмссөн хэдэн эрчүүд ширээнд сууж буй хүмүүст хөл нүцгэн бүжиглэж байна.
2955694690.jpg|0|A couple kissed in front of a beautiful three-tiered cake with blue ribbon and pink accents .|Цэнхэр туузтай, ягаан өнгийн өргөлттэй гурван давхар сайхан бялууны өмнө үнсэлцсэн хосууд .
2955752229.jpg|0|The three people are walking on the seashore , which is covered with seaweed .|Далайн эрэг дээр гурван хүн алхаж байгаа бөгөөд энэ нь замагт хучигдсан байдаг.
2955813024.jpg|0|Seven people are standing together in a fenced area , separated into two groups , with the adults standing in one group and young people standing in the other .|Хашаатай талбайд долоон хүн нийлж хоёр хэсэгт хуваагдан нэг хэсэгт томчууд , нөгөө хэсэгт залуучууд зогсож байна .
2955985301.jpg|0|a portrait picture of a girl with brown hair smiling directly at the camera .|камер руу шууд инээмсэглэж буй бор үстэй охины хөрөг зураг.
2956061205.jpg|0|Two white girls holding up signs advertising for a car wash fundraiser .|Автомашины угаалгын хандивын аян зарлаж буй хоёр цагаан арьст охин.
2956413620.jpg|0|A man wearing a helmet driving a black race car down the street|Гудамжаар хар уралдааны машин жолоодож буй малгай өмссөн эрэгтэй
2956562716.jpg|0|Four dogs in a circle on the grass in the distance and a black dog on the grass in forefront .|Алсын зүлгэн дээр дугуй хэлбэртэй дөрвөн нохой, урд талын өвсөн дээр хар нохой.
2956697221.jpg|0|A child is on top of a sheep inside of an arena while men are around them watching .|Хүүхэд манежны дотор хонины орой дээр гарч байхад эргэн тойронд нь эрчүүд харж байна.
2956811273.jpg|0|A man dressed in army fatigue is shaking the hand of a man dressed in a gray suit .|Цэргийн ядаргаатай хувцас өмссөн эр саарал хослол өмссөн хүний гарыг барьж байна.
2956822125.jpg|0|A man wearing a white shirt and jeans is giving a lecture while pointing to a country listed on the screen behind him .|Цагаан цамц, жинсэн өмд өмссөн эрэгтэй ард дэлгэцэн дээр бичигдсэн улсыг зааж лекц уншиж байна.
2956824677.jpg|0|A soldier getting an award for his long commitment as a captain in the united states arm .|АНУ-ын армийн ахмадын үүрэг гүйцэтгэсэн цэргийн албан хаагчид шагнал хүртэж байна.
2956835181.jpg|0|Two soldiers wearing camouflage are getting food from a woman in white as two people in white stand behind a counter watching .|Лангууны ард цагаан хувцастай хоёр хүн зогсож байхад өнгөлөн далдалсан хоёр цэрэг цагаан хувцастай эмэгтэйгээс хоол авч байна.
2956844849.jpg|0|A young girl in a red jacket and a man in a blue and white shirt are watching a woman in black who is holding a white object in her hands .|Улаан хүрэмтэй залуу охин, цэнхэр цагаан цамцтай эрэгтэй хоёр гартаа цагаан зүйл барьсан хар хувцастай эмэгтэйг харж байна.
2956895529.jpg|0|This person is doing a stunt on a bicycle , with one wheel on a ledge and one in the air .|Энэ хүн унадаг дугуйн дээр нэг дугуйтай , нэг дугуй нь ганган дээр , нэг дугуй нь агаарт байгаа .
2957071266.jpg|0|Two dogs together in a field of grass within sight of a beautiful home .|Үзэсгэлэнт байшингийн харагдац өвсөн талбайд хоёр нохой хамтдаа.
295729735.jpg|0|Two people in a subway train separated by a seat|Метроны галт тэргэнд суудлаар тусгаарлагдсан хоёр хүн
2957526701.jpg|0|Two people are holding a trash bag getting ready to pick up debris while a third person is looking at a camera bag .|Хоёр хүн хогийн уут бариад хог түүхээр бэлдэж байхад гуравдагч хүн камерын уут руу харж байна.
2957561476.jpg|0|Two women are smiling as they fish together , one with a net , and another with a fishing pole .|Нэг нь тор, нөгөө нь шон барин загасчилж буй хоёр эмэгтэй инээмсэглэж байна.
2957660840.jpg|0|Three people of east Asian heritage , two men and a woman , are interacting with a white American man wearing army gear .|Зүүн Азийн өвийн гурван хүн хоёр эрэгтэй, нэг эмэгтэй армийн хувцас өмссөн цагаан арьст америк эртэй харилцаж байна.
2957665534.jpg|0|Several men of Asian descent , along with US military members , are sitting in a lunch meeting , while talking informally and ordering their food .|Ази гаралтай хэдэн эрчүүд АНУ-ын цэргийнхэнтэй хамт үдийн цайны хуралд сууж, албан бусаар ярилцаж, хоолоо захиалж байна.
2957671910.jpg|0|In this group of people , two men are in military camouflage and one is shaking hands with a woman .|Энэ бүлэгт хоёр эрэгтэй цэргийн өнгөлөн далдалсан хувцастай, нэг нь эмэгтэй хүнтэй гар барьж байна.
2957676092.jpg|0|One man with glasses , dressed in fatigues is pointing and talking to other men standing next to him .|Ядаргаатай хувцас өмссөн нүдний шилтэй нэг эр хажууд нь зогсож буй бусад эрчүүдийг зааж, ярьж байна.
2957679856.jpg|0|A middle-aged man in a military uniform sits at a table in front of a small flag and microphone .|Цэргийн хувцастай дунд эргэм насны эр жижиг туг, микрофоны өмнө ширээний ард сууж байна.
2957681960.jpg|0|Three men in army camouflage sitting in a half circle talking .|Цэргийн өнгөлөн далдалсан гурван эр хагас тойрогт сууж ярилцаж байна.
2957682838.jpg|0|Two men in the US Army are in uniform and talking with another woman , who is wearing a black sweater with a purse inside of what looks like a conference room .|АНУ-ын армийн хоёр эрэгтэй дүрэмт хувцастай бөгөөд хурлын танхим шиг хар цамц өмссөн, дотор нь түрийвчтэй өөр эмэгтэйтэй ярилцаж байна.
2957688236.jpg|0|Several armed forces officers and civilians are standing around a children 's playground .|Хүүхдийн тоглоомын талбайн эргэн тойронд зэвсэгт хүчний хэдэн офицер, энгийн иргэд зогсож байна.
2957702898.jpg|0|Two women stop between a red smart car and a group of photographers to examine their items in hand .|Ухаалаг улаан машин, гэрэл зурагчдын дунд зогсох хоёр эмэгтэй гарт байгаа эд зүйлсээ шалгаж байна.
2957763153.jpg|0|A man in a small bathing suit talks to another man on the beach in front of a beach patrol stand .|Жижиг усны хувцастай эр эргийн эргүүлийн зогсоолын өмнө далайн эрэг дээр өөр хүнтэй ярьж байна.
2958912940.jpg|0|A person with gray hair , dressed entirely in gray , lies on the wooden slats of a park bench .|Бүтэн саарал хувцас өмссөн буурал үстэй хүн цэцэрлэгт хүрээлэнгийн вандан сандлын модон тавцан дээр хэвтэж байна.
2959165388.jpg|0|Eight people on a boat on a river and some of them are trying to keep the sun off them with umbrellas .|Найман хүн голын эрэг дээр завин дээр сууж, зарим нь шүхэр бариад нарнаас хамгаалахыг хичээж байна.
295939538.jpg|0|Two women and a man sitting in blue and yellow seats smile for the camera .|Цэнхэр, шар өнгийн суудалд сууж буй хоёр эмэгтэй, эрэгтэй хоёр камерын төлөө инээмсэглэж байна.
2959500257.jpg|0|A view from behind of a girl with a blond ponytail riding a dark brown horse|Хар хүрэн морь унаж буй шар гэзэгтэй охины араас харах
2959581023.jpg|0|A man in a green swimsuit entering the water headfirst after jumping off a rock .|Ногоон усны хувцастай хүн чулуунаас үсрээд толгойгоо түрүүлж усанд орж байна.
2959699416.jpg|0|Three women sitting on the end of a pier , drinking , splashing their feet , and laughing .|Гурван эмэгтэй хөлөг онгоцны төгсгөлд суугаад архи ууж, хөлөө цацаж, инээлдэж байна.
2959737718.jpg|0|Three men , from two teams , are in the air colliding and there is a soccer ball above them .|Хоёр багийн гурван эрэгтэй агаарт мөргөлдөж байгаа бөгөөд тэдний дээр хөл бөмбөгийн бөмбөг байна.
2959941749.jpg|0|A hockey goalie lays on the ice and other players skate past him .|Хоккейн хаалгач мөсөн дээр хэвтэж, бусад тоглогчид түүний хажуугаар гулгаж байна.
2960033435.jpg|0|A blond woman is throwing a stick for her orange dog , who is leaping to get it .|Шаргал үст бүсгүй авах гэж харайж буй улбар шар нохойдоо саваа шидэж байна.
2960095850.jpg|0|A man stands in front of an easel , on which is painted the young woman standing in front of the ocean with a parasol .|Далайн өмнө зогсож буй залуу эмэгтэйг шүхэртэй зурсан мольбертын өмнө эрэгтэй хүн зогсож байна.
2960133289.jpg|0|A man wearing a black jacket and a black helmet is sitting on a motorcycle holding a red boxing glove out in front of him .|Хар хүрэм, хар дуулга өмссөн эрэгтэй урд нь улаан боксын бээлий барьчихсан мотоцикль дээр сууж байна.
2960299941.jpg|0|Three women are climbing a wire tower while wearing little clothing .|Гурван эмэгтэй жижиг хувцас өмссөн төмөр цамхагт авирч байна.
2960422620.jpg|0|A boy running in a park filled with pigeons , watched by his father in the background .|Тагтаануудаар дүүрсэн цэцэрлэгт хүрээлэнд гүйж яваа хүү араас аавынхаа харж байсан .
2960717658.jpg|0|German people are having a dinner party in their swank high-rise apartment .|Германчууд өндөр байшиндаа оройн зоог барьж байна.
2960756662.jpg|0|A man is balancing items on his head while wading through the water .|Эр хүн усан дундуур гүйж байхдаа толгой дээрээ юм тэнцвэржүүлж байна.
2960759328.jpg|0|Two cowboys riding horses attempt to rope a small cow .|Морь унаж буй хоёр ковбой жижиг үхрийг уяхыг завдаж байна.
2961004039.jpg|0|Two small figures are dwarfed by a large construction site .|Том барилгын талбайн дэргэд хоёр жижиг дүрс одой байна.
2961017118.jpg|0|A boy wearing a yellow shirt , khaki pants , and blue and yellow shoes is hitting a tennis ball off a wall with a tennis racket .|Шар цамц, хаки өмд, цэнхэр, шар өнгийн гутал өмссөн хүү теннисний бөмбөгийг теннисний цохиураар цохиж байна.
2961192837.jpg|0|A view of a dirt street with a motorbike driving away in the distance and people standing outside .|Алсаас мотоцикль унаж, гадаа зогсож буй хүмүүстэй шороон гудамжны дүр төрх.
2961247549.jpg|0|The Dali Lama during a reception where participants have brought carnations , parasols and prayer flags .|Дали лам хүлээн авалтын үеэр, оролцогчид улаан лиш цэцэг, шүхэр, залбирлын туг авчирсан байна.
2961318294.jpg|0|Two older men on a park bench converse with each other in a well-planted area .|Цэцэрлэгт хүрээлэнгийн вандан сандал дээр сууж буй хоёр хөгшин хүн сайн тарьсан газар хоорондоо ярилцаж байна.
2961320666.jpg|0|A woman with black hair and a child on a toy 4-wheeler going down a sidewalk .|Явган хүний замаар явж буй 4 дугуйт тоглоомон дээр хар үстэй эмэгтэй, хүүхэд .
2962977152.jpg|0|A man in a white shirt and blue shorts and a man in a red shirt and white shorts playing soccer .|Цагаан цамц, цэнхэр шорт өмссөн эрэгтэй, улаан цамц, цагаан шорт өмссөн эрэгтэй хөл бөмбөг тоглож байна.
296349520.jpg|0|Here is a picture of a metro link worker making sure all passengers are safely riding on the bus .|Энд бүх зорчигчид автобусанд аюулгүй зорчиж байгаа метроны ажилтны зураг байна.
