image_name|comment_number|comment|corrected_comment
3778223207.jpg|0|A man , waist deep in a large body of water , has his arms high in the air as water is splashed around his body .|Их усан санд бэлхүүсээрээ орчихсон эрэгтэй хүний биеийг тойруулан ус цацахад гараа дээш өргөв.
3778274494.jpg|0|A male with brown clothing standing on the side of the street with his thumb out with a big bag on his back .|Гудамжны хажууд эрхий хуруугаа гарган нуруундаа том цүнх бариад зогсож буй бор хувцастай эрэгтэй .
377872472.jpg|0|One dog is standing whilst two other dogs are running in the snow .|Нэг нохой зогсож байхад хоёр нохой цасанд гүйж байна.
377872672.jpg|0|Three dogs playing in the snow , with a city in the background .|Цасанд тоглож буй гурван нохой , цаана нь хот .
3779116045.jpg|0|Scout Master Clown ringing the neck of a balloon snake in front of children to establish dominance .|Скаут Мастер алиалагч хүүхдүүдийн өмнө бөмбөлөг могойн хүзүүг хангинуулж, ноёрхлоо тогтоож байна.
37791887.jpg|0|A group of children divided into a maroon team and a blue team playing a soccer game .|Хүрэн хүрэн баг болон хөх баг болж хуваагдсан хэсэг хүүхдүүд хөл бөмбөг тоглож байна.
3779596816.jpg|0|Two men wearing working clothes are brushing the street near a trash receptacle|Ажлын хувцас өмссөн хоёр эрэгтэй хогийн савны дэргэд гудамжинд сойздож байна
3779886643.jpg|0|Tourists take photos in front of a green and red temple .|Жуулчид ногоон, улаан сүмийн өмнө зураг авахуулж байна.
3780234150.jpg|0|A woman in a red tank tee , black shorts , white and black socks , with white sneakers is playing tennis , but she is kneeing on the ground .|Улаан цамцтай цамц, хар шорт, цагаан, хар оймс өмссөн, цагаан пүүз өмссөн эмэгтэй теннис тоглож байгаа ч газар өвдөг сөгдөн сууж байна.
3780240908.jpg|0|Two men dressed in odd clothing are jumping on a basketball court .|Содон хувцас өмссөн хоёр эрэгтэй сагсан бөмбөгийн талбай дээр үсэрч байна.
3780768589.jpg|0|Four different men sitting outside on cement steps in front of a building .|Гадаа барилгын урд цементэн шатан дээр сууж буй дөрвөн өөр эрэгтэй .
3781326288.jpg|0|A group of people are sitting on a ledge in front of a building .|Барилгын урд талын дэнж дээр хэсэг хүмүүс сууж байна.
3781481086.jpg|0|Little girl with black hair , peach shirt with a tree and cat on it , white skirt with black polka dots posing in front of a downtown skyline .|Хар үстэй, модтой, мууртай тоорын цамцтай, хотын төвийн өөдөөс хар өнгийн толботой цагаан банзал өмссөн бяцхан охин.
3781571333.jpg|0|A young girl dressed for cool weather in a cap and long-sleeved sweater , about to climb a log ladder to a playground platform .|Сэрүүн улиралд малгай, урт ханцуйтай цамц өмссөн залуу охин модон шатаар тоглоомын талбай руу авирах гэж байна.
3781615817.jpg|0|Three men in uniform , one in a blue turban , sit under a tree on a raised stone platform .|Дүрт хувцастай гурван эрэгтэй, нэг хөх гогцоотой, өргөсөн чулуун тавцан дээр модны доор сууж байна.
378170167.jpg|0|White dog traveling alone down a paved path through some woods|Цагаан нохой мод дундуур засмал замаар ганцаараа явж байна
3782318456.jpg|0|Five men in asian inspired garb wrap clothes around their heads while people converse in the background .|Ази маягийн хувцас өмссөн таван эрэгтэй толгойгоо ороож, хүмүүс ард нь ярилцаж байна.
3782404759.jpg|0|A young woman wearing a short black and white skirt and no shoes , carrying a toddler wearing a red outfit and a hat while walking into deeper water from the shallow water on a beach .|Далайн эрэг дээрх гүехэн уснаас гүн рүү алхаж яваа залуу эмэгтэй, богино хар цагаан банзал өмсөж, гуталгүй, улаан хувцас, малгай өмссөн бяцхан хүүгээ үүрч яваа.
3782706998.jpg|0|Young lady diving into a swimming pool wearing only a bikini with half of her body submerged .|Залуу бүсгүй зөвхөн бикини өмссөн усан сан руу шумбаж байна.
3782716564.jpg|0|On a grass lawn , a girl comes towards the camera viewpoint on a slip and slide water toy plastic sheet , sending up a splash of water from the small inflated pool at the end of it .|Зүлэг зүлгэн дээр нэгэн охин гулсуур, гулсууртай усан тоглоомон хуванцар цаасан дээр камерын зүг ирж, түүний төгсгөлд байх жижиг хийлдэг усан сангаас ус цацаж байна.
378336163.jpg|0|A man poses in mid jump beside a left turn road sign and a recumbent bicycle in the snow , behind him there is a large body of water .|Зүүн эргэх замын тэмдэг болон цасан дээр хэвтсэн дугуйны хажууд дунд үсрэлт хийж буй эрэгтэй хүн, түүний ард их хэмжээний ус бий.
3783803365.jpg|0|One evening three young ladies chatting on the street .|Нэг орой гурван залуу бүсгүй гудамжинд чатлаж байна.
378398142.jpg|0|Young person sitting in the doorway of a house with a water hand pump in front of the house .|Гэрийнхээ үүдэнд усны гар насостой айлын үүдэнд сууж буй залуу .
3783987753.jpg|0|The female artist was painting a landscape picture in the outdoors using a variety of colors .|Эмэгтэй зураач гадаа янз бүрийн өнгө ашиглан ландшафтын зургийг зурж байв.
378434971.jpg|0|A bulldozer works to demolish a decrepit building ; in the background , another brick building waits for its demise , its face covered with a grid of blackened window-holes .|Эмгэрсэн барилгыг нураахын тулд бульдозер ажилладаг; Цаана нь нүүрээ харласан цонхны нүхээр бүрхсэн өөр нэг тоосгон барилга мөхөхөө хүлээж байна.
378453580.jpg|0|A dog is jumping over a log in a wooded area while carrying another log .|Нохой модтой газар мод дээгүүр үсэрч байна.
3784574313.jpg|0|Two people in hard hats and safety vests working with cable in a grassy area .|Хөлс ихтэй газар малгай, хамгаалалтын хантааз өмссөн хоёр хүн кабельтай ажиллаж байна.
3784577325.jpg|0|One construction worker talks on his cellphone while the other works on the ground by a black pipe .|Барилгын нэг ажилчин гар утсаараа ярьж байхад нөгөө нь хар яндангаар газар ажиллаж байна.
3784860302.jpg|0|A single girls stands on an empty plaza looking at the large buildings in a city across the river .|Ганц бие охид хоосон талбай дээр голын цаадах хотын томоохон барилгуудыг харж зогсож байна.
378503271.jpg|0|A blond girl pulls a funny face as she cubes Velveeta cheese and puts it in a bowl .|Шаргал үст охин Velveeta бяслагийг шоо болгож аяганд хийж байхдаа хөгжилтэй царай гаргаж байна.
3785465924.jpg|0|A boy and a girl hidden behind tall weeds of green grass .|Ногоон зүлгэн дээрх өндөр хогийн ургамлын ард нуугдаж буй хүү охин хоёр .
3785698218.jpg|0|A crowd stands behind a smiling blond woman in a striped shirt , whose sunglasses are perched on her head .|Толгой дээрээ нарны шил зүүсэн судалтай цамц өмссөн, инээмсэглэсэн шаргал үстэй эмэгтэйн ард олон хүн зогсож байна.
3786279352.jpg|0|A mother holding an infant up against her shoulder in a kitchen .|Гал тогооны өрөөнд нялх хүүхдээ мөрөндөө наан тэвэрсэн эх .
3787061402.jpg|0|A boy sits behind two children in a grassy park and touches another boys ears .|Хөвгүүн өвстэй цэцэрлэгт хүрээлэнд хоёр хүүхдийн ард суугаад өөр хүүгийн чихэнд хүрч байна.
3787108012.jpg|0|A woman seated on couch in a children 's section of a library holds up small piece of cloth while four kindergarten sized children and another adult watch her .|Номын сангийн хүүхдийн тасагт буйдан дээр сууж буй эмэгтэй жижиг даавуу өргөж байхад цэцэрлэгийн дөрвөн хүүхэд болон өөр нэг том хүн түүнийг харж байна.
3787376866.jpg|0|Blond woman in glasses holds an Asian child wearing pink at a park .|Нүдний шилтэй шаргал эмэгтэй цэцэрлэгт хүрээлэнд ягаан хувцас өмссөн ази хүүхдийг тэвэрч байна.
3787437809.jpg|0|A man is bowing his head and clasping his hands together in front of a gold statue .|Алтан хөшөөний өмнө нэг эр толгойгоо бөхийлгөж, гараа атгаж байна.
3787451302.jpg|0|A blond man stands with an axe slung over his shoulder in a wooded area .|Шаргал үстэй эр ой модтой газарт мөрөн дээрээ сүх өлгөөтэй зогсож байна.
3787801.jpg|0|two workers sit at their desks , one gazing off into the distance while the other looks at a piece of paper .|хоёр ажилчин ширээний ард суугаад нэг нь алсыг ширтэн нөгөө нь цаас ширтэж байна.
3787916331.jpg|0|A shirtless man wearing a backwards hat and blue jeans balances on his front bike tire with the back one in the air .|Араагаа харсан малгай, цэнхэр жинсэн өмд өмссөн цамцгүй эрэгтэй дугуйныхаа урд дугуйг арын дугуйг нь агаарт тэнцвэржүүлж байна.
378867026.jpg|0|A skier lays on his back , arms outstretched , on the snowy ground .|Цачин цастай газар нуруугаараа гараа сунган хэвтэж байна.
3788779998.jpg|0|Two Asian children , a boy and a girl , the girl looking squarely at the camera and the boy making a face .|Хүү, охин гэсэн хоёр ази хүүхэд, охин нь камер руу эгц харж, хүү нь царай гаргаж байна.
3789230623.jpg|0|"Two men do construction work by a wall with the words """" A SEMBLANCE """" adorned upon it ."|"Хоёр эрэгтэй """" СЭМЭЛЭГ """" гэсэн бичигтэй хананы дэргэд барилгын ажил хийж байна."
3789378919.jpg|0|People stand along the sidewalk watching a bus come their way .|Хүмүүс явган хүний зам дагуу зогсоод автобус ирэхийг харна.
378969539.jpg|0|A girl holding a banner overhead with a gymnastics competition in the background within a gymnasium that has a large capacity seating for an audience .|Үзэгчдийн суудалтай биеийн тамирын заалны ард гимнастикийн тэмцээн болж буй туг барьж буй охин.
378969774.jpg|0|A woman on the uneven bars doing a gymnastics exercise while people are watch her out of focus .|Тэгш бус бааран дээр гимнастикийн дасгал хийж байгаа эмэгтэй хүмүүс түүнийг анхааралгүй харж байхад .
378970234.jpg|0|A female gymnast , wearing a red and white leotard , is preparing to do a mat routine .|Улаан цагаан хувцас өмссөн гимнастикч эмэгтэй шалны дасгал хийхээр бэлтгэж байна.
378998340.jpg|0|Trumpet player with eyes closed , playing in the band dressed in a red uniform with black cuffs and white braid trim .|Хар ханцуйвчтай, цагаан сүлжсэн гоёлтой улаан дүрэмт хувцас өмссөн хамтлагт тоглож буй нүдээ аниад бүрээчин.
379006645.jpg|0|The black and brown dog walks toward the camera , in an enclosed , snowy area .|Хар бор нохой камерын зүг, битүү, цастай газар алхаж байна.
3790112538.jpg|0|Five individuals jumping with their arms straight up in front of the ocean .|Далайн өмнө гараа эгцлэн үсэрч буй таван хүн .
3790208395.jpg|0|Elderly woman with green sweater picking out produce in outdoor market .|Ногоон цамц өмссөн өндөр настан эмэгтэй гадаа захаас бүтээгдэхүүн түүж байна.
3790755587.jpg|0|A young girl bends down to her green pail which she is using to mop the tile floor .|Залуу охин шалаа арчиж буй ногоон хувиндаа бөхийж байна.
3790770806.jpg|0|The lady in a pink sweater is showing the other lady the leaves .|Ягаан цамц өмссөн хатагтай нөгөө хатагтайд навчийг харуулж байна.
37908123.jpg|0|A man wearing blue jeans and a gray sweatshirt is pulling on a rope in a parking lot with an orange and white crane behind him .|Цэнхэр жинсэн өмд, саарал цамц өмссөн эрэгтэй ардаа улбар шар цагаан тогоруутай зогсоол дээр олс татаж байна.
37908155.jpg|0|A man in a tool belt is directing a construction site where a large object is lifted .|Багажны бүс зүүсэн хүн том зүйл өргөгдсөн барилгын талбайг удирдаж байна.
379111807.jpg|0|A man in a brownish green shirting playing guitar singing into a microphone|Хүрэн ногоон цамц өмссөн эрэгтэй гитар тоглож, микрофонд дуулж байна
3791132794.jpg|0|An oddly dressed man wearing a plaid skirt and knee-high black boots stands is in the middle of a crowded area .|Хүн хөл хөдөлгөөн ихтэй газрын голд тэгшхэн юбка, өвдөг хүртлэх хар гутал өмссөн хачин хувцастай эрэгтэй байна.
3791591952.jpg|0|Young female , dressed as Hip Hop artist singing to a young male breakdancer , balancing himself upside down on one arm .|Хип хоп уран бүтээлчийн хувцас өмссөн залуу эмэгтэй брейк бүжигчин залууд дуулж байна , нэг гар дээрээ дээш доошоо өөрийгөө тэнцвэржүүлж байна .
3792020604.jpg|0|The older man in a tan and white striped shirt is expressing his opinions to the two men wearing dark shirts as others look on .|Бүдгэр, цагаан судалтай цамцтай хөгшин эр хар цамц өмссөн хоёр залууд санал бодлоо илэрхийлж байна.
3792602083.jpg|0|Girl standing in front of a musical band , playing for a party .|Хөгжмийн хамтлагийн урд зогсоод үдэшлэгт тоглож буй охин .
3793619579.jpg|0|A boy in a blue shirt holds a toy helmet in his hands while standing on a path in a park .|Цэнхэр цамцтай хүү цэцэрлэгт хүрээлэнгийн зам дээр зогсож байхдаа гартаа тоглоомон дуулга барьж байна.
3793774643.jpg|0|Man giving a presentation at the Australian War Memorial on an Apple MacBook .|Apple MacBook дээр Австралийн дайны дурсгалд илтгэл тавьж буй эрэгтэй .
3793793899.jpg|0|At night , a kid in a white shirt rides the rails on his skateboard .|Шөнө цагаан цамцтай хүүхэд скейтборд дээрээ төмөр замд явж байна.
3794595430.jpg|0|A woman in a blazer speaking into a mic in front of a crowd with a presentation .|Блэйзер өмссөн эмэгтэй танилцуулгатай олны өмнө микрофоноор ярьж байна.
379505240.jpg|0|Two men in pink jerseys , two men in white jerseys , and one man in a black jersey and black helmet , are playing field hockey .|Ягаан өмсгөлтэй хоёр эрэгтэй , цагаан өмсгөлтэй хоёр эрэгтэй , хар өмсгөл , хар дуулгатай нэг эрэгтэй бөмбөгтэй хоккей тоглож байна .
3795409752.jpg|0|A man is pointing with his whole hand at a large projection of how folic acid helps neurulation .|Эр хүн бүх гараараа фолийн хүчил мэдрэлийн үйл ажиллагаанд хэрхэн тусалдаг тухай том төсөөллийг харуулж байна.
3795581431.jpg|0|A little girl is seated , wearing a flower-print dress with a blue and red birthday party hat , surrounded by party attendees .|Цэнхэр, улаан өнгийн төрсөн өдрийн малгайтай цэцэгтэй даашинз өмссөн бяцхан охин үдэшлэгт оролцогчидоор хүрээлэгдсэн сууж байна.
379611444.jpg|0|Four speed skaters representing different countries are racing across ice in front of camera people .|Өөр өөр улс орныг төлөөлж буй дөрвөн хурдны тамирчин камерын хүмүүсийн өмнө мөсөн дээгүүр уралдаж байна.
379612511.jpg|0|Four skaters are competing in a high speed skating competition , and turning on the track .|Өндөр хурдны тэшүүрийн тэмцээнд дөрвөн тамирчин уралдаж, зам дээр эргэлдэж байна.
3796631367.jpg|0|A woman in a red long-sleeved shirt and blue jeans stands at the lectern speaking at or about GLAM U WIKI .|Уран урт ханцуйтай цамц, цэнхэр жинсэн өмд өмссөн эмэгтэй лекцний ард зогсож, GLAM U WIKI-ийн талаар ярьж байна.
3796818804.jpg|0|People mingling in the foreground and background , two of them are walking towards those in the background that are positioned nearby of a building that is overshadowed by a large number of trees , while the two in the foreground are tending to a horse drawn carriage .|Хүмүүс урд болон арын хэсэгт холилдож, хоёр нь олон тооны модны сүүдэрт дарагдсан барилгын ойролцоо байрлах ард талынх руу алхаж, урд талын хоёр нь морин тэрэг .
3796854356.jpg|0|Two people are walking down a path in the forest preserves .|Ойн дархан цаазат замаар хоёр хүн алхаж байна.
379690103.jpg|0|A ruddy infant lies on a patterned sheet with his eyes closed , his mouth open , and his arm extended .|Улаан нялх хүүхэд хээтэй даавуун дээр нүдээ аниад амаа ангайгаад гараа сунган хэвтэж байна.
37969110.jpg|0|Brown-skinned girl pretends to do her homework while someone takes a picture for social services .|Нийгмийн үйлчилгээнд хэн нэгэн зураг авахуулж байхад бор арьстай охин хичээлээ хийж байгаа дүр үзүүлж байна.
3797123205.jpg|0|There is a person with a white hat , blue coat and blue scarf passing a group of stands with various items for sale .|Цагаан малгайтай, цэнхэр пальтотой, цэнхэр ороолттой хүн төрөл бүрийн эд зүйлс зарна.
