image_name|comment_number|comment|corrected_comment
3421706363.jpg|0|A boy in dark pants and green t-shirt rides his bike up a ramp .|Хар өмд, ногоон подволк өмссөн хүү дугуйтайгаа налуу дээгүүр алхаж байна.
3421789737.jpg|0|A young boy rides a blue and yellow merry-go-round with an adult male hand in the foreground .|Залуу хүү хөх, шар өнгийн морин тойрон унаж, насанд хүрсэн эрэгтэй гар урд талд нь сууж байна.
3421799315.jpg|0|Father in white shirt and khaki shorts tenderly kisses his son , seen wearing a dark red shirt and denim pants , on the head as they share a quiet moment while sitting in the doorway of a van .|Цагаан цамц, хаки шорт өмссөн аав нь хар улаан цамц, жинсэн өмд өмссөн хүүгийнхээ толгой дээр үнсэж, фургоны үүдэнд чимээгүйхэн сууж байв.
3421799543.jpg|0|A small child in a red jacket is showing off his toys while an older male in a white shirt appears to be driving the vehicle .|Улаан хүрэм өмссөн бяцхан хүүхэд тоглоомоо гайхуулж байхад цагаан цамцтай ахимаг насны эрэгтэй машин жолоодож байгаа бололтой.
3421928157.jpg|0|Two blue inflatable rafts are involved in a collision on white water .|Цэнхэр хийлдэг хоёр сал цагаан усан дээр мөргөлдсөн байна.
3422146099.jpg|0|Brown dog leaping over an obstacle bar in a room .|Өрөөн дэх бартаа дээгүүр харайж буй бор нохой .
3422219732.jpg|0|A skier is skiing down a very steep slope with a mountain in the background .|Цана уултай маш эгц энгэрээр цаначин гулгаж байна.
3422394336.jpg|0|A dog hides in the tall grasses along a rocky shore|Хадархаг эрэг дагуух өндөр өвсөн дунд нохой нуугдаж байна
3422458549.jpg|0|An african american woman dressed in orange is hitting a tennis ball with a racquet .|Улбар шар өнгийн хувцас өмссөн африк америк эмэгтэй теннисний бөмбөгийг цохиураар цохиж байна.
3422654731.jpg|0|Two men who are jogging with numbered signs on their shirts attempt to jump over a log in their path .|Цамц дээрээ дугаарласан тэмдэгтэй гүйж буй хоёр эр замдаа таарсан дүнзэн дээгүүр үсрэхийг оролдов.
342289499.jpg|0|A man sitting and holding a glass with a woman sitting wearing blue jeans and beige jacket smiling|Цэнхэр жинсэн өмд, шаргал хүрэм өмссөн эмэгтэйтэй хамт шил барин сууж буй эрэгтэй инээмсэглэж байна
342289865.jpg|0|Two young men and a young woman are sitting in a living room type setting as they talk and laugh together .|Хоёр залуу эрэгтэй, эмэгтэй хоёр зочны өрөөний маягийн орчинд хамтдаа ярилцаж, инээлдэн сууж байна.
3422956895.jpg|0|A person wearing a blue top in a field of bright yellow flowers with a white flowered tree and another person in the background|Цагаан цэцэгт модтой тод шар цэцэгсийн талбайд цэнхэр орой өмссөн хүн, цаана нь өөр хүн
3422979565.jpg|0|Some people are standing in a room around a circular reception desk .|Зарим хүмүүс дугуй хүлээн авах ширээ тойруулан өрөөнд зогсож байна.
3423225860.jpg|0|An african american woman is leaning over while holding a tennis racket .|Африк гаралтай америк эмэгтэй теннисний цохиур бариад бөхийж байна.
3423249426.jpg|0|A woman looks skeptically at the person taking a picture of her and 3 girls who are outdoors .|Гадаа байгаа 3 охинтойгоо зургаа авахуулсан хүн рүү нэг эмэгтэй эргэлзсэн харцаар харж байна.
3423379643.jpg|0|A man drives a motorcycle , with a woman in an orange sari and a young girl in a blue dress riding in the backseat .|Эр хүн мотоцикль жолоодож, арын суудалд улбар шар өнгийн сари өмссөн эмэгтэй, цэнхэр даашинзтай залуу охин сууж байна.
3423509305.jpg|0|A brown dog wearing an orange collar leaping to catch a bright colored ball .|Улбар шар өнгийн хүзүүвч зүүсэн бор нохой тод өнгийн бөмбөг барихаар үсэрч байна.
3423678845.jpg|0|A small child is holding a pink ball of yarn .|Бяцхан хүүхэд ягаан бөмбөлөг утас барьж байна.
3423802527.jpg|0|Parade of cheerleaders wearing black , pink and white uniforms .|Хар, ягаан, цагаан дүрэмт хувцас өмссөн хөгжөөн дэмжигчдийн парад .
3424424006.jpg|0|A bride and groom jump towards each other with arms outstretched .|Бэр, хүргэн хоёр гараа сунган бие бие рүүгээ үсэрч байна.
3424605029.jpg|0|The boy is wearing a blue shirt , and the girl is wearing black clothes .|Хүү цэнхэр цамц, охин хар хувцас өмссөн байна.
3424851862.jpg|0|Three people are standing on the ruined building with their arms outstretched .|Багас нурсан барилга дээр гурван хүн гараа сунган зогсож байна.
3424861178.jpg|0|Two men in neon yellow jackets ride two brown horses down a street next to a bed of bright yellow flowers .|Неон шар хантаазтай хоёр эр хоёр бор морь унаж, тод шар цэцэгсийн орны хажууд гудамжаар явж байна.
3424861467.jpg|0|A child wearing a white shirt cutting paper with scissors while an adult wearing a blue sweater looks on .|Цэнхэр цамц өмссөн насанд хүрсэн хүн хайчаар цаас хайчилж байхад цагаан цамц өмссөн хүүхэд .
3424908564.jpg|0|A person with red-hair and a black shirt is standing outside , talking and gesturing with hands .|Улаан үстэй, хар цамцтай хүн гадаа зогсоод ярьж, гараараа дохиж байна.
