image_name|comment_number|comment|corrected_comment
4829029000.jpg|0|A gray-haired , bearded man is viewing items at an outdoor vendor .|Саарал үстэй, сахалтай эр гадаа худалдагчаас бараа үзэж байна.
482907079.jpg|0|A figure is climbing up a rock while people on the grond watch .|Гронд дээр байгаа хүмүүс харж байхад нэгэн дүрс хад руу авирч байна.
4829125933.jpg|0|A woman dressed up like Wonder Woman and holding a very large purse is standing on a brick sidewalk .|Wonder Woman шиг хувцасласан, маш том түрийвч барьсан эмэгтэй тоосгон явган хүний зам дээр зогсож байна.
4829253619.jpg|0|A woman in a pink cowboy hat and pink jean jacket holding a black purse smokes a cigarette while other people in cowboy hats man a stand giving away something free .|Ягаан ковбой малгай, ягаан жинсэн хүрэм өмссөн эмэгтэй хар түрийвч барьсан тамхи татаж байхад ковбой малгай өмссөн бусад хүмүүс эрэгтэй зогсоод үнэгүй юм өгч байна.
4829255593.jpg|0|A man with a brownish purple shirt and jeans is holding a large banana in one hand and his son 's hand in his other .|Хүрэн ягаан цамц, жинсэн өмд өмссөн эрэгтэй нэг гартаа том гадил, нөгөө гартаа хүүгийнхээ гарыг барьж байна.
4829448811.jpg|0|Black male dressed in blue , in a blue car , with a white handkerchief .|Цэнхэр хувцастай, цэнхэр машинтай, цагаан алчууртай хар эрэгтэй.
4829468998.jpg|0|A small group of people enjoy a row on a long canoe down a picturesque river .|Цөөн хэсэг хүмүүс үзэсгэлэнт голын эрэг дагуу урт завиар зугаалж байна.
4829470214.jpg|0|An old woman wearing a white shirt and green shorts is standing on a sidewalk .|Явган хүний зам дээр цагаан цамц, ногоон шорт өмссөн настай эмэгтэй зогсож байна.
4829533753.jpg|0|A man in a green shirt and red sunglasses walks by a cafe in Pescaderia as a woman trails in the background .|Ногоон цамц, улаан нарны шил зүүсэн эрэгтэй Пескадериа дахь нэгэн кафены хажуугаар ар талд нь эмэгтэй хүн алхаж байна.
4829586088.jpg|0|Older white male in a pig 'n' whistle white t-shirt polishes his sunglasses while looking at traffic .|Гахай шүгэлдсэн цагаан цамцтай хөгшин цагаан эр замын хөдөлгөөнийг хараад нарны шилээ өнгөлж байна.
48296039.jpg|0|There are four males standing and washing dishes in a kitchen with their back to the room .|Гал тогооны өрөөнд дөрвөн эрэгтэй зогсож, өрөө рүүгээ харан аяга тавгаа угааж байна.
48296285.jpg|0|Two men one in a red shirt and the other wearing a yellow shirt are in a lab .|Нэг нь улаан цамцтай, нөгөө нь шар цамц өмссөн хоёр эрэгтэй лабораторид байна.
4829698553.jpg|0|One smiling brunette man is wearing a red and green dress with two pink and white striped knitted caps attached by clothespins to the neckline of his dress and is accompanied by a bare-chested smiling brunette man with multi-color wings strapped to his back , wearing a pink necktie loosely around his bare neck .|Инээж буй нэг хүрэн үстэй эр улаан, ногоон өнгийн даашинз өмссөн, хоёр ягаан, цагаан судалтай сүлжмэл малгайтай, даашинзныхаа хүзүүнд хувцасны хавчаараар бэхэлсэн бөгөөд олон өнгийн далавчтай, цээж нүцгэн инээмсэглэсэн хар үстэй эр дагалдаж байна. нуруундаа оосортой , нүцгэн хүзүүндээ ягаан өнгийн зангиа сул зүүсэн .
4829856573.jpg|0|A man holding a motorcycle helmet stands on a sidewalk in front of a bright blue colored building which contains an ice cream shop named Murphy 's .|Мотоциклийн дуулга барьсан эрэгтэй Мерфигийн зайрмагны дэлгүүр байдаг тод цэнхэр өнгийн барилгын урд явган хүний зам дээр зогсож байна.
4829869876.jpg|0|A young boy in a cowboy hat and holding some food sits in the back of a small vehicle while an adult leans over in the background next to a large blue device displaying the words 99 % Angel .|Ковбой малгай өмссөн, хоол барьсан бяцхан хүү жижиг тээврийн хэрэгслийн ард сууж байхад насанд хүрсэн хүн 99% Angel гэсэн бичигтэй том цэнхэр төхөөрөмжийн хажууд тонгойж байна.
