image_name|comment_number|comment|corrected_comment
4913033344.jpg|0|Four cute elderly lady friends are waiting together on a bench under a large tree , and a younger woman with blond curls and yellow skirt sits off to the side .|Дөрвөн өхөөрдөм өндөр настай найз нөхөд том модны доор вандан сандал дээр хамт хүлээж байх ба хажуу талд нь шаргал буржгар, шар юбкатай залуу эмэгтэй сууна.
4913055468.jpg|0|An man in a blue shirt and a boy in a white shirt are riding bikes down the sidewalk of a tree-line street on a sunny day .|Цэнхэр цамцтай эрэгтэй, цагаан цамцтай хүү нар нартай өдөр модтой гудамжны явган хүний замаар дугуй унаж байна.
4913169135.jpg|0|A young woman with long blond-hair and sunglasses is waiting at a building .|Урт шаргал үстэй, нарны шилтэй залуу бүсгүй нэгэн барилга дээр хүлээж байна.
491321888.jpg|0|A young man dressed in a dark bathing suit exits from a swimming pool while water drips off his head and body .|Харанхуй усны хувцас өмссөн залуу усан сангаас гарч, толгой болон биеэс нь ус гоожиж байна.
491337432.jpg|0|Two girls one with a white jacket and the other with a dark tan jacket and a boy balancing on a soccer ball .|Нэг нь цагаан хүрэмтэй, нөгөө нь хар хүрэн хүрэмтэй хоёр охин, хөл бөмбөгийн бөмбөгөн дээр тэнцвэртэй байгаа хүү .
4913610444.jpg|0|A uniformed man in the Army is training a German Shepherd using an arm guard .|Армийн дүрэмт хувцастай нэгэн эр герман хоньчдод гар хамгаалагч ашиглан сургаж байна.
4913618585.jpg|0|Little girl wearing a yellow shirt jumping over a orange cone .|Шар цамц өмссөн бяцхан охин улбар шар өнгийн боргоцой дээгүүр үсэрч байна.
4913618813.jpg|0|A young girl appears to be jumping short , orange traffic cones on a grassy lawn while another young girl and an adult watch .|Залуу охин өвстэй зүлгэн дээр намхан, улбар шар өнгийн замын боргоцой үсэрч байгаа бололтой, өөр нэг залуу охин, насанд хүрсэн хүн харж байна.
491362355.jpg|0|An older man in an orange ceremonial jacket holds a bunch of flowers .|Улбар шар өнгийн ёслолын хүрэм өмссөн өндөр настай эрэгтэй баглаа цэцэг барьж байна.
4913629043.jpg|0|"A man walks down the sidewalk in his baseball cap with a bag that reads , """" Earth in the Balance """" ."|"Эр хүн бэйсболын малгайтайгаа """" Дэлхий тэнцвэрт байна "" гэсэн бичигтэй цүнх бариад явган хүний замаар алхаж байна ."
4913638675.jpg|0|A young person with decorative face paint similar to a tiger 's markings is snarling .|Барын тэмдэг шиг гоёл чимэглэлийн нүүр будсан залуу шуугилдаж байна .
4913689385.jpg|0|A woman and several men are wearing numbers , as they run a marathon .|Эмэгтэй хэд хэдэн эрэгтэй хүн дугаар зүүж, марафонд гүйж байна.
4913813677.jpg|0|A young man with a red turned backwards cap is in midair while performing a trick with his skateboard at night dusk .|Улаан малгайтай залуу шөнө бүрий болж скейтбордоороо мэх хийж байгаад агаарт гарч байна.
4914029409.jpg|0|A little boy with a blue bike helmet and a woman in a green bike helmet are riding bikes down a street with other various bike riders .|Цэнхэр дугуйн дуулгатай бяцхан хүү, ногоон дуулгатай эмэгтэй хоёр янз бүрийн дугуйчидтай хамт гудамжаар дугуй унаж байна.
491405109.jpg|0|A small girl is doing a handstand while smiling|Бяцхан охин инээмсэглэн гар барьж байна
4914053837.jpg|0|A women 's bicycle race is taking place in the city with lots of speculators .|Унадаг дугуйн эмэгтэйчүүдийн уралдаан энэ хотод болж байна .
4914160614.jpg|0|A woman in a dark skirt and red short-sleeve shirt with a beige handbag and sandals is walking over a glass walled walkway .|Хар банзал, улаан богино ханцуйтай цамц өмссөн шаргал цүнх, сандаал өмссөн эмэгтэй шилэн ханатай зам дээгүүр алхаж байна.
4914309980.jpg|0|A young man with a painted face , much like that of a clown , looks downward with a sullen stare .|Алиалагчийнхтай адилхан царайтай залуу доошоо гунигтай харцаар харж байна.
4914411263.jpg|0|A man is selling italian sausages and bratwurst at a vendor stand on the street .|Гудамжны мухлагт нэг эр итали хиам, хиам зарж байна.
4914416907.jpg|0|A man in an orange hat and carrying papers lifts his pinkie finger , while holding a sign .|Улбар шар өнгийн малгайтай, бичиг баримт барьсан хүн тэмдэг бариад ягаан хуруугаа өргөж байна.
4914433221.jpg|0|A child wearing a red shirt is rolling a bowling ball down a lane .|Улаан цамц өмссөн хүүхэд боулингийн бөмбөгийг эгнээгээр өнхрүүлж байна.
4914460947.jpg|0|A female standing outside looking at something in the trees wearing a short-sleeve blouse .|Богино ханцуйтай цамц өмссөн гадаа модонд ямар нэгэн зүйл хараад зогсож буй эмэгтэй .
4914486970.jpg|0|A man with a backpack was bicycling past the Chinese food market .|Хятадын хүнсний захын хажуугаар үүргэвчтэй хүн дугуйгаар явж байв.
4914567687.jpg|0|A man wearing a blue ball cap is walking past the Eden Farm store at night .|Цэнхэр бөмбөлөг малгай өмссөн эрэгтэй шөнө Eden Farm дэлгүүрийн хажуугаар явж байна.
4914729306.jpg|0|A man in a white outfit covered with red is walking down the street wearing white face paint .|Улаанаар бүрсэн цагаан хувцастай эр цагаан нүүрээ будаад гудамжаар алхаж байна.
4914732942.jpg|0|A man wearing blue jeans , a blue shirt , and a green hat is holding a loudspeaker on a city street .|Цэнхэр жинсэн өмд, цэнхэр цамц, ногоон малгай өмссөн эрэгтэй хотын гудамжинд чанга яригч барьж байна.
4914798970.jpg|0|A group of men are riding bicycles down a road where other people are walking .|Хэсэг эрчүүд бусад хүмүүсийн алхаж байгаа замаар дугуй унаж байна.
4914829251.jpg|0|A view of bicyclists on a city street , riding in both directions , with red reflective safety cones dividing the two lanes .|Хотын гудамжаар хоёр чиглэлд унадаг дугуйчдын дүр төрх, улаан гэрэлтдэг хамгаалалтын боргоцойгоор хоёр эгнээ хувааж байна.
491484504.jpg|0|Two minivans are being dried in front of a car wash during the daytime .|Өдрийн цагаар 2 микроавтобус угаалгын газрын үүдэнд хатааж байна.
4914902016.jpg|0|A bro is skating on a rail in a skate park with not much around except green grass and concrete .|Ах нь ногоон зүлэг, бетоноос өөр зүйлгүй тэшүүрийн цэцэрлэгт хүрээлэнд төмөр зам дээр гулгаж байна.
4914906265.jpg|0|A girl in a very short black dress and tall black boots standing in front of a table with jewelry for sale .|Үнэт эдлэлтэй ширээний өмнө зогсох маш богино хар даашинз, өндөр хар гуталтай охин зарна.
4914943385.jpg|0|A lady in khaki pants and a peach shirt walking over a bridge with her had on her head and a young boy sitting in front of her next to a bamboo .|Хаки өмд, тоор цамц өмссөн эмэгтэй толгой дээрээ гүүрэн дээгүүр алхаж байгаа бөгөөд түүний урд хулсны хажууд залуу хүү сууж байв.
491495182.jpg|0|A group of people are inside a building and one man with a black bandanna is sitting looking at the camera .|Барилга дотор хэсэг хүмүүс байх ба хар бандаантай нэг хүн камер руу хараад сууж байна.
491496329.jpg|0|A man with tattoos wearing blue shorts stands next to a shop vac in a cart .|Цэнхэр шорт өмссөн шивээстэй эр тэргэнцэртэй дэлгүүрийн вакны хажууд зогсож байна.
4914994391.jpg|0|There 's a red bus making a left turn into a traffic circle that has a sprinkler system .|Улаан автобус зүүн тийш эргэж, ус цацах системтэй замын тойрог болж байна.
4915015674.jpg|0|A group of tourists riding camels on a dirt path accompanied by pedestrians .|Явган хүний дагалдан шороон замаар тэмээ унаж буй хэсэг жуулчид .
4915022692.jpg|0|Two ladies dressed are dressed in blue and one of them attempts to hand out a pamphlet to a tall man in a blue t-shirt who is drinking coffee .|Цэнхэр хувцас өмссөн хоёр эмэгтэй, тэдний нэг нь кофе ууж буй цэнхэр цамцтай өндөр эрд товхимол тараахыг оролдов.
4915029510.jpg|0|A man reading a book on the sidewalk with just his blue pajamas and headphones while sitting on a chair .|Зөвхөн цэнхэр унтлагын хувцас, чихэвч зүүчихсэн явган хүний зам дээр сандал дээр суугаад ном уншиж буй хүн .
4915118332.jpg|0|A woman is pushing a child in a stroller of some sort while many people ride bikes behind her .|Араас нь олон хүн дугуй унаж байхад нэгэн эмэгтэй хүүхдийг тэргэнцэрт түлхэж байна.
