image_name|comment_number|comment|corrected_comment
2330069984.jpg|0|A male pianist sitting and looking at a beautiful black piano .|Сайхан хар төгөлдөр хуур харж суугаа эрэгтэй төгөлдөр хуурч .
2330310763.jpg|0|There is a white cow lying down on what appears to be a bridge with several young people standing nearby and a woman dressed in blue walking further down .|Гүүрэн дээр нэгэн цагаан үхэр хэвтэж байгаа бололтой, хажууд нь хэдэн залуу зогсож, цэнхэр хувцастай эмэгтэй доошоо алхаж байна.
2330536645.jpg|0|Six shirtless children are playing in natural water and splashing around .|Цамцгүй зургаан хүүхэд байгалийн усанд тоглож, эргэн тойронд нь цацаж байна.
233066798.jpg|0|Whole families , including children , donned hard hats to observe the rig on the edge of town .|Бүхэл бүтэн гэр бүл, тэр дундаа хүүхдүүд хотын захад байгаа өрөмдлөгийг ажиглахын тулд малгай өмсөв.
2330765551.jpg|0|A man and a woman ride bicycles away from the camera as they traverse a remote area toward undulating hills , with blue sky in the background .|Эр эм хоёр камернаас холдоод унадаг дугуй унаж, цаана нь хөх тэнгэр харагдавч долгио толгод руу алслагдсан газраар явж байна.
2330843604.jpg|0|A girl jumping rope on a sidewalk with a parking garage to the left .|Зүүн талд машины зогсоолтой явган хүний зам дээр олсоор үсэрч буй охин .
2331094501.jpg|0|Two men kneel on a green and red mat next to each other while various objects hang on racks on a white wall behind them .|Хоёр эрэгтэй ногоон, улаан дэвсгэр дээр өвдөг сөгдөн, тэдний ард цагаан ханан дээр янз бүрийн эд зүйлс өлгөөтэй байна.
2331510788.jpg|0|A large gray dog is playing in the deep snow .|Гүн цасанд том саарал нохой тоглож байна.
2331539025.jpg|0|Three males wearing a yellow vest with silver stripes and jeans ; one is digging with an excavator , and two are using shovels .|Мөнгөн судалтай, жинсэн өмд бүхий шар хантааз өмссөн гурван эрэгтэй; нэг нь экскаватороор ухаж , хоёр нь хүрзээр ухаж байна .
2331539071.jpg|0|A young man in a hard hat and safety vest sitting in a pickup while another man holds on in the passenger seat .|Хамгаалалтын хантааз өмссөн залуу пикап дотор сууж байхад өөр хүн зорчигчийн суудалд сууна.
2331539171.jpg|0|Two men wearing are standing over a sewer access point while wearing safety hat , ear protection and vests .|Өмссөн хоёр эрэгтэй хамгаалалтын малгай, чихний хамгаалалт, хантааз өмсөж, бохирын шугамын дээгүүр зогсож байна.
233169292.jpg|0|A little girl riding a tricycle , holding hands with another little girl at a street fair .|Гудамжны үзэсгэлэн дээр өөр бяцхан охинтой хөтлөлцөн гурван дугуй унаж буй бяцхан охин .
2331755236.jpg|0|Black heavyset male dressed in brown hood jacket , brown pants and white shirt , playing guitar hero .|Хүрэн юүдэнтэй хүрэм, бор өмд, цагаан цамц өмссөн, гитар тоглож буй хар жинтэй эрэгтэй.
2331827016.jpg|0|An equestrian rider in uniform jumps their white horse over a fence .|Дүрэмт хувцастай морьтон цагаан морио хашаа давж харайж байна.
2331883719.jpg|0|A group of people wearing coats are having a conversation .|Пальто өмссөн хэсэг хүмүүс ярилцаж байна.
233207548.jpg|0|A young man is having his picture taken in front of a picture of an Asian sports team , while a child walks in a ball cap walks in front of the picture .|Азийн спортын багийн зургийн өмнө нэг залуу зургаа даруулж байгаа бол зурагны өмнө бөмбөгөн малгайтай хүүхэд алхаж байна.
2332186035.jpg|0|A photo of a woman in a black coat standing in front of a large two-paneled photo depicting a woman in a gray dress looking down with her hand in a bag .|Цүнхэнд гараараа доош харж буй саарал даашинзтай эмэгтэйг дүрсэлсэн хоёр самбар бүхий том зургийн өмнө хар пальтотой эмэгтэйн зураг .
2332390060.jpg|0|A young woman is jumping on a stage with her legs and arms spread wide .|Залуу эмэгтэй тайзан дээр хөл гараа өргөн үсэрч байна.
233242340.jpg|0|A dog is running down a black and yellow ramp in an obstacle course .|Бартаатай зам дээр хар шар өнгийн налуугаар нохой гүйж байна.
2332540384.jpg|0|A skateboard rides up the ramp and does a trick in midair .|Скейтборд налуу дээгүүр гарч, агаарт мэх хийж байна.
2332673042.jpg|0|Two adorable children who were dressed very similar by their mother are enjoying a train ride .|Ээжийнхээ хувцасласан өхөөрдөм хоёр хүүхэд галт тэргээр зугаалж байна.
233270519.jpg|0|A man in swim trunks hits a ball with a paddle , while on the beach .|Усан сандал өмссөн хүн далайн эрэг дээр байхдаа бөмбөгийг сэлүүрээр цохиж байна.
2332806484.jpg|0|A curly-haired man is talking or possibly debating with a blond-haired man in front of a table .|Буржгар үстэй эр ширээний өмнө шаргал үстэй хүнтэй ярилцаж эсвэл мэтгэлцэж байна.
2332975167.jpg|0|"Man seated in a uniform that says "" Polizes "" on the shoulder looking out a window with a clipboard , some papers , and a computer in front of him ."|"Мөрөн дээрээ "" Полизе гэсэн бичигтэй дүрэмт хувцас өмссөн хүн түр санах ой , хэдэн цаас , урд нь компьютер байгаа цонх руу харж байна ."""
23329858.jpg|0|Two construction workers working on a decorative window from the inside of an establishment .|Байгууллагын дотор талаас гоёл чимэглэлийн цонхон дээр ажиллаж буй хоёр барилгын ажилчин .
2332986053.jpg|0|A man in an orange shirt and a blue hard hat smiles .|Улбар шар өнгийн цамц, цэнхэр малгайтай эр инээмсэглэж байна.
233319956.jpg|0|One woman , with red-hair pulled back in a ponytail , is setting down on a white seat , playing the cello , and has music stands , with music sheets , surrounding her .|Улаан үсээ гэзэгээрээ зулгаасан нэг эмэгтэй цагаан суудал дээр суугаад хийл тоглож, хөгжмийн тавцантай, хөгжмийн зэмсэгтэй түүнийг хүрээлж байна.
233327292.jpg|0|A man in a gray suit kneels in front of a woman in a white dress .|Саарал костюмтай эрэгтэй цагаан даашинзтай эмэгтэйн өмнө сөхөрч сууна.
2333288869.jpg|0|A toppless woman holds hr naked child 's hand while they stand in the ocean waves .|Далайн давалгаанд нүцгэн хүүхдийн гараас нүцгэн эмэгтэй зогсож байна.
2333584535.jpg|0|A group of sled dogs in harness is standing together in the snow .|Уяатай чарганы нохой цасанд хамтдаа зогсож байна.
233361142.jpg|0|a black and brown dog staring off into the distance at something|хар хүрэн нохой ямар нэгэн зүйл рүү алсыг ширтэж байна
2333643699.jpg|0|A hirsute man looks in the mirror as he shaves his lathered face .|Хөөрхөн эр хөөсөрсөн нүүрээ хусаж байхдаа толинд харж байна.
2333712689.jpg|0|Man in a blue long-sleeve , button down standing in a dark room talking .|Цэнхэр урт ханцуйтай эр харанхуй өрөөнд зогсож, ярьж байна.
2333758916.jpg|0|An older man is wearing a traditional costume , and is walking next to a fence .|Хөгшин эр үндэсний хувцас өмсөж, хашааны дэргэд алхаж байна.
2333816000.jpg|0|The man climbing the rock is wearing a blue helmet .|Хаданд авирч буй хүн цэнхэр дуулга өмссөн байна.
2333975414.jpg|0|A group of women dancing on a stage with pompoms .|Помпонтой тайзан дээр бүжиглэж буй хэсэг эмэгтэйчүүд .
2334045755.jpg|0|A man wearing jeans and no shirt is midair doing a kick flip on a skateboard .|Жинс өмд өмссөн, цамцгүй эрэгтэй агаарт скейтборд дээр цохилт хийж байна.
