image_name|comment_number|comment|corrected_comment
4571895229.jpg|0|Several men are sitting around talking and laughing in an area that is filled with palm trees .|Далд модоор дүүрсэн газарт хэдэн эрчүүд ярилцан инээлдэн сууж байна.
4571898363.jpg|0|An older gentleman wearing a red shirt watches another older gentleman who is sleeping in a seated position on a park bench .|Улаан цамц өмссөн ахимаг насны эрхэм цэцэрлэгт хүрээлэнгийн вандан сандал дээр суугаад унтаж буй өөр нэгэн хөгшин ноёныг харж байна.
4572160708.jpg|0|A woman in a green sweater and striped shirt leans out of a window and holds a camera in front of her face , directing it at the photographer .|Ногоон ноосон цамц, судалтай цамц өмссөн эмэгтэй цонхоор тонгойн гэрэл зурагчин руу чиглүүлэн нүүрнийхээ урд камер барьж байна.
4572295844.jpg|0|A protest with a person wearing a black dress holding a red umbrella .|Улаан шүхэр барьсан хар даашинз өмссөн хүний эсэргүүцэл .
4572363355.jpg|0|A priest is speaking into a microphone within a church , arms open wide .|Сүм доторх нэг тахилч гараа өргөн нээлттэй микрофоноор ярьж байна.
4572432426.jpg|0|A cloudy but well-populated beach with a woman in a white gown with a basket walking past .|Үүлэрхэг боловч хүн ам ихтэй далайн эрэг, сагстай цагаан халаад өмссөн эмэгтэйн хажуугаар өнгөрч байна.
4572650466.jpg|0|"A young man with brown hair , a black shirt , and a backpack is holding a sign that reads """" Class war , Wanker . "|"Хүрэн үстэй, хар цамцтай, үүргэвчтэй залуу """" Ангийн дайн , Ванкер ."
4572715888.jpg|0|A brunette man wearing a pinkish dress shirt , jeans , and glasses is leaning against a red pole while reading a book in a subway station .|Ягаан даашинзтай цамц, жинсэн өмд, нүдний шил зүүсэн хар үстэй эр метроны буудал дээр ном уншиж байхдаа улаан шон налан зогсож байна.
4572718747.jpg|0|A child with an orange backpack holding a green and red painted bird house .|Ногоон, улаан өнгийн будгаар будсан шувууны байшин барьсан улбар шар үүргэвчтэй хүүхэд .
4572766663.jpg|0|A city street performer with long gray hair sits on a green bucket , two woman look on behind the man .|Урт буурал үстэй хотын гудамжны жүжигчин ногоон хувин дээр сууж, хоёр эмэгтэй хүний араас харж байна.
4573386995.jpg|0|A woman black-haired woman in a jacket and jeans is standing in front of a fence .|Хашааны өмнө хүрэм, жинсэн өмд өмссөн хар үстэй эмэгтэй зогсож байна.
4573388475.jpg|0|Three young ladies wearing coats and long black skirts are standing on the grass in front of a large tree with purple blossoms .|Пальто, урт хар банзал өмссөн гурван залуу бүсгүй нил ягаан цэцэгтэй том модны өмнө зүлгэн дээр зогсож байна.
4573391235.jpg|0|A couples is walking outside under some trees while the flower petals are falling .|Цэцгийн дэлбээ унаж байхад хосууд гадаа зарим модны доор алхаж байна.
4573837006.jpg|0|A group of people look on as a large bunch of swimmers plow through the water near the banks .|Бүлэг хүмүүс эрэг орчмын усанд сэлэгчдийн том бүлэг хагалж байхыг харж байна.
4573945010.jpg|0|A man and a lady train for boxing in the middle of a grassy park .|Өвс ногоотой цэцэрлэгт хүрээлэнгийн дунд эрэгтэй, эмэгтэй хоёр боксын бэлтгэл хийж байна.
4573958272.jpg|0|A male and female are standing together as the female has a piece of media equipment in her hand .|Эмэгтэй хүний гарт хэвлэл мэдээллийн хэрэгсэл байх үед эрэгтэй, эмэгтэй хоёр хамтдаа зогсож байна.
4574070624.jpg|0|Three blond girls and a brunette are posing with their heads together and embracing for a photograph on a street .|Гудамжинд гурван шаргал үстэй охин, хүрэн үстэй хоёр толгойгоо нийлүүлэн зургаа авахуулж байна.
4574082050.jpg|0|Lots of people , many of them in orange , are walking between buildings forming a large crowd .|Олон хүмүүс, ихэнх нь улбар шар өнгөтэй, олон хүн цугларч, барилга байгууламжийн хооронд алхаж байна.
4574105974.jpg|0|Two young blond women stand in a plaza sharing a mass of white cotton candy while pedestrians pass by all around them .|Цахилгаан талбай дээр хоёр шаргал үст бүсгүй зогсоод бөөн цагаан хөвөн чихрийг хуваалцаж байх хооронд явган хүмүүс тэднийг тойрон өнгөрч байна.
4574110851.jpg|0|A man in orange and a man in a light blue top are walking down the street towards something .|Улбар шар хувцастай эрэгтэй, цайвар цэнхэр цамц өмссөн хүн гудамжаар ямар нэгэн зүйл рүү алхаж байна.
