image_name|comment_number|comment|corrected_comment
4751249553.jpg|0|A female in a group of three of three adult females is holding a young female by her hand .|Насанд хүрсэн гурван эмэгтэйн гурвын нэг эмэгтэй залуу эмэгтэйг гараас нь барьж байна.
4751250311.jpg|0|A man strolling down the sidewalk wearing a red shirt and jeans .|Улаан цамц, жинсэн өмд өмссөн явган хүний замаар алхаж буй эрэгтэй .
4751332425.jpg|0|A blond with sunglasses and several necklaces is holding the phone up to her ear .|Нарны шил, хэд хэдэн зүүлттэй шаргал үст чихэндээ утсаа бариад зогсож байна.
4751394653.jpg|0|An Asian lady in a red shirt sits alone in a street market with bowls of fresh vegetables lined in front of her .|Улаан цамцтай Ази эмэгтэй урд талд нь аяга шинэ ногоо эгнүүлэн тавьсан гудамжны зах дээр ганцаараа сууж байна.
4751592213.jpg|0|Four people are riding in a bright orange boat wearing life vests and white helmets .|Дөрвөн хүн аврах хантааз, цагаан дуулга өмссөн тод улбар шар завинд сууж байна.
4751647247.jpg|0|A slender young caucasian female walks while listening to music through her headphones and iPod during a bright sunny day .|Галин нарлаг өдөр чихэвч, iPod-оороо хөгжим сонсоод алхаж буй нарийхан залуу Кавказ эмэгтэй.
4751650255.jpg|0|vendors selling flowers and other goods at an outdoor market|гадаа зах дээр цэцэг болон бусад бараа зарж буй худалдаачид
4751764329.jpg|0|Emergency Medical Teams working to help a man involved in an automobile accident .|Автомашины осолд өртсөн хүнд туслахаар эмнэлгийн яаралтай тусламжийн баг ажиллаж байна.
4751888524.jpg|0|A woman walking down the street wearing a yellow shirt , blue jeans , and black high heeled sandals .|Шар цамц, цэнхэр жинсэн өмд, өндөр өсгийттэй хар сандаал өмссөн эмэгтэй гудамжаар алхаж байна.
4751891140.jpg|0|Two women walking down the street while one is chatting on the phone .|Гудамжаар алхаж байгаа хоёр эмэгтэй нэг нь утсаар ярьж байна.
4751932433.jpg|0|Two men wearing white coats and standing next to sheet talk to each other while a woman wearing a wicker hat and a white coat stands with sheep looks at a woman in a white coat and a man wearing a white coat and white hat both standing next to sheep .|Цагаан дээлтэй, даавууны хажууд зогссон хоёр эрэгтэй хоорондоо ярилцаж байхад зэгсэн малгай, цагаан дээл өмссөн эмэгтэй хоньтой зогсож буй цагаан дээлтэй эмэгтэй, цагаан халаад өмссөн эрэгтэй хоёр руу харж, цагаан малгай хоёулаа хонины дэргэд зогсож байна.
4752074240.jpg|0|Two nuns , one with paper in her hand , and the other holding a bag .|Нэг нь гартаа цаас, нөгөө нь цүнх барьсан хоёр гэлэнмаа.
4752074992.jpg|0|A woman with black hair wearing a purple jacket , white shirt and blue jeans is carrying several wooden boxes down a city street .|Нил ягаан хүрэм, цагаан цамц, цэнхэр жинсэн өмд өмссөн хар үстэй эмэгтэй хотын гудамжаар хэд хэдэн модон хайрцагтай явж байна.
4752196886.jpg|0|There is a lady in a blue top and black pants doing exercise with two other women .|Цэнхэр топ, хар өмд өмссөн эмэгтэй өөр хоёр эмэгтэйтэй дасгал хийж байна.
4752206307.jpg|0|A gentleman has found a brick ledge suitable for lying down and closing his eyes .|Нэг ноён нүдээ аниад хэвтэхэд тохиромжтой тоосгон ирмэгийг олжээ.
4752211909.jpg|0|A young man with a blue striped shirt holding his shoulder bag in his lap with his head propped up on his hand where he is sitting in front of heavy gate with gold and purple colors .|Цэнхэр судалтай цамцтай залуу алтлаг, нил ягаан өнгийн хүнд хаалганы өмнө суугаад гартаа толгойгоо бөхийлгөн мөрний цүнхээ өвөр дээрээ барьжээ.
4752283706.jpg|0|Many outside vendors located on a street with many people shopping , and at least two security men looking at the crowd .|Олон хүн дэлгүүр хэсдэг гудамжинд байрлах гадаа олон худалдагч, дор хаяж хоёр хамгаалалтын ажилтан цугласан хүмүүс рүү харж байна.
4752463128.jpg|0|A group of office workers sit in chairs in a circle and talk with each other .|Оффисын хэсэг ажилчид сандал дээр дугуйлан суугаад хоорондоо ярилцана.
4752482394.jpg|0|A woman wearing headphones enjoys her coffee while writing on a notepad .|Чихэвч зүүсэн эмэгтэй тэмдэглэлийн дэвтэр дээр бичиж байхдаа кофе ууж байна.
4752489179.jpg|0|Two young people in white shirts and black shorts walking over a river bed .|Цагаан цамц, хар шорт өмссөн хоёр залуу голын эрэг дээгүүр алхаж байна.
4752537082.jpg|0|A man without a shirt is working on top of a building with scaffolding attached .|Цамцгүй хүн шат бэхэлсэн барилгын орой дээр ажиллаж байна.
4752721674.jpg|0|Cameras set up on tripods along the side of a road barrier .|Замын хаалтын хажуугийн дагуух tripod дээр суурилуулсан камерууд .
4752790409.jpg|0|A student in the background with a book under their arm another student sitting with a puzzle look on her face has though she is puzzled .|Ар талд нь ном барьчихсан оюутан, нүүрэндээ оньсоготой царайтай сууж буй өөр нэг оюутан эргэлзэж байна.
4752799475.jpg|0|Brown-haired girl wearing a green tank top , talking on a cellphone .|Ногоон цамц өмссөн бор үстэй охин гар утсаар ярьж байна.
4752874127.jpg|0|A man in black and a man wearing makeup perform together .|Хар хувцастай эрэгтэй, нүүрээ будсан эрэгтэй хоёр хамтдаа тоглолт хийж байна.
47529535.jpg|0|An african child carries an infant in swaddling cloth on her back .|Африк хүүхэд нялх хүүхдээ хөнжилтэй нуруун дээрээ үүрч байна.
