image_name|comment_number|comment|corrected_comment
446138054.jpg|0|A man wearing a white shirt and an orange shirt jumped into the air .|Цагаан цамц, улбар шар өнгийн цамц өмссөн эрэгтэй агаарт үсэрлээ.
4461519605.jpg|0|A bald man in a white sweater , brown jacket and gray pants walks toward a bearded man wearing a white hat and gray sweatshirt on a street .|Цагаан ноосон цамц, бор хүрэм, саарал өмд өмссөн халзан эр гудамжинд цагаан малгай, саарал цамц өмссөн сахалтай эрийн зүг алхаж байна.
4461621138.jpg|0|Man walking past brick building with three windows above him and a fence on one side of him .|Дээшээ гурван цонхтой, нэг талдаа хашаатай тоосгон барилгын хажуугаар явж буй хүн.
4461720604.jpg|0|An attractive blond woman in a white tank top , jean shorts , sunglasses and carrying black flip-flops is walking along a sidewalk surrounded by sand and barricades .|Цагаан цамц, жинсэн өмд, нарны шил зүүсэн, хар өнгийн цамц өмссөн дур булаам шаргал үстэй эмэгтэй элс, хаалтаар хүрээлэгдсэн явган хүний замаар алхаж байна.
44619131.jpg|0|Four different users working in a lab environment each performing duties on computers and laptops .|Лабораторийн орчинд ажилладаг дөрвөн өөр хэрэглэгч тус бүр компьютер болон зөөврийн компьютер дээр үүрэг гүйцэтгэдэг.
4461953198.jpg|0|a flagman holding a stop sing out on a country road with green trees and mailboxes .|Ногоон мод, шуудангийн хайрцаг бүхий хөдөөгийн зам дээр зогсоол барьсан тугчин дуулж байна.
446243490.jpg|0|A woman is sitting on a beach holding a carry-out box with houses and buildings in the background .|Далайн эрэг дээр нэгэн эмэгтэй ард талд нь байшин, барилга бүхий ачааны хайрцаг барин сууж байна.
4462840824.jpg|0|An elderly couple are sitting on a park bench while looking at a pamphlet .|Хөгшин хосууд цэцэрлэгт хүрээлэнгийн сандал дээр суугаад товхимол үзэж байна.
446286714.jpg|0|The older man with the shopping bag and cane is sitting on a bench .|Дэлгүүрийн цүнх, таяг барьсан хөгшин хүн сандал дээр сууж байна.
446291803.jpg|0|Two women sitting on a bench in front of a tennis court near a building complex .|Барилгын цогцолборын ойролцоох теннисний талбайн урд вандан сандал дээр сууж буй хоёр эмэгтэй .
4462984753.jpg|0|A kiteboarder wearing a helmet and goggles rides across a snowy landscape .|Дуулга, нүдний шил зүүсэн кайтбордчин цастай газар дээгүүр давхиж байна.
4463063933.jpg|0|Two young blond children are inspecting the lobster tank in a store .|Залуу шаргал үстэй хоёр хүүхэд дэлгүүрт хавчны савыг шалгаж байна.
4463205759.jpg|0|A man with his backpack walks down the street listening to his iPod .|Гудамжаар үүргэвчтэй хүн iPod-оо сонсон алхаж байна.
